Question,Answer
"تفاوت اصلی بین یک سند با وضعیت ""ثبت شده"" و ""تایید شده"" در چیست؟","اسناد در وضعیت ""ثبت شده"" امکان حذف و ویرایش دارند ولی در فرایندهای بعدی و گزارشات شرکت نمی‌کنند، در حالی که اسناد ""تایید شده"" امکان حذف و ویرایش ندارند و در فرایندهای بعدی و گزارشات شرکت می‌کنند و می‌توان برایشان سند حسابداری صادر کرد."
در چه شرایطی نمی‌توان وضعیت یک سند تایید شده را به حالت قبل برگرداند؟,در صورتی که سند در فرایندهای بعدی استفاده شده و یا سند حسابداری داشته باشد، امکان برگشت از تایید آن وجود ندارد.
ابطال یک سند تایید شده چه پیامدهایی دارد و آیا این عملیات قابل بازگشت است؟,اسناد باطل شده امکان حذف و ویرایش ندارند، در فرایندها و گزارشات شرکت نمی‌کنند و امکان صدور سند حسابداری برای آنها وجود ندارد. امکان برگشت از ابطال برای این اسناد وجود ندارد.
"امکان ""تغییر وضعیت قلم"" در چه سناریوی خاصی کاربرد دارد؟",زمانی که یک سند تایید شده فاقد سند حسابداری است، اما برخی از اقلام آن در فرایندهای بعدی استفاده شده و امکان برگشت از تایید کل سند وجود ندارد، می‌توان از این امکان برای برگشت از تایید اقلام استفاده نشده جهت ویرایش یا حذف استفاده کرد.
"وقتی وضعیت یکی از اقلام یک سند از حالت ""تایید"" برگردانده می‌شود، وضعیت کلی سند به چه حالتی تغییر می‌کند؟","در صورتی که وضعیت یکی از اقلام سند، برگشت از تایید شود، وضعیت سند به ""در حال تایید"" تغییر می‌یابد."
"بخش ""جمع کل"" در صفحه رسید دریافت چه اطلاعاتی را نمایش می‌دهد؟",این بخش به صورت مجزا مجموع مبالغ به تفکیک انواع قلم و جمع کل رسید دریافت را به ارز عملیاتی (و ارزهای گزارشگری در صورت فعال بودن) در هر لحظه نمایش می‌دهد.
پس از ذخیره یک رسید دریافت، چه کلیدهای عملیاتی در بالای صفحه ظاهر می‌شوند؟,پس از ذخیره رسید دریافت، کلیدهای تغییر وضعیت، چاپ، بارگذاری مجدد و حذف در بالای صفحه نمایش داده می‌شوند.
چگونه می‌توان در سیستم برای مجموعه‌ای از اسناد انتخاب شده در فهرست، به صورت گروهی چاپ گرفت؟,"در صفحه فهرست، پس از انتخاب یک یا چند سند، از گزینه ""چاپ سند"" که در سمت چپ بالای صفحه ظاهر می‌شود، می‌توان برای چاپ گروهی استفاده کرد."
برای حذف اسناد از طریق فهرست، اسناد باید در چه وضعیتی باشند؟,"اسناد برای اینکه قابلیت حذف از فهرست را داشته باشند، باید در وضعیت ""ثبت شده"" باشند."
کاربر چگونه می‌تواند ستون‌های نمایش داده شده در یک فهرست را شخصی‌سازی کند؟,"با استفاده از علامت چرخ دنده در گوشه سمت چپ فهرست و انتخاب بخش ""ستون‌ها""، کاربر می‌تواند ستون‌های مورد نظر خود را برای نمایش انتخاب یا حذف کند."
چگونه می‌توان یک نمای شخصی‌سازی شده از یک فهرست را برای استفاده‌های بعدی ذخیره کرد؟,پس از اعمال تنظیمات دلخواه (مرتب‌سازی، گروه‌بندی و...)، روی نام فهرست در گوشه سمت راست کلیک کرده و نمای تنظیم شده را با نام مورد نظر ذخیره کنید.
"کاربرد آیکون ""کپی لینک نما"" در فهرست‌ها چیست؟",با کلیک روی این آیکون، لینک صفحه با فیلترها و نمای انتخاب شده کپی می‌شود تا بتوان آن را با افراد دیگر به اشتراک گذاشت.
فرآیند وارد کردن اطلاعات اسناد دریافتنی از طریق فایل اکسل چگونه است؟,"از طریق کلید سه نقطه در بالای فرم فهرست، گزینه ""دریافت از اکسل"" را انتخاب کرده، فایل نمونه را دانلود و تکمیل نموده و سپس از همان قسمت فایل تکمیل شده را بارگذاری می‌کنید."
برای مشاهده تاریخچه گردش یک قلم از نوع سند (مانند چک یا سفته)، از کدام کلید باید استفاده کرد؟,"برای مشاهده تاریخچه اسناد دریافتنی می‌توان از کلید ""تاریخچه"" استفاده نمود که جزئیات گردش قلم انتخابی را در پنجره جدید نمایش می‌دهد."
برای انجام یک عملیات جدید روی اسناد دریافتنی، اولین گام‌هایی که کاربر باید بردارد چیست؟,ابتدا باید نوع قلمی که عملیات روی آن انجام می‌شود (مانند چک یا سفته) را مشخص کرده و سپس نوع عملیات مورد نظر را انتخاب نماید.
چه فیلترهایی برای یافتن و محدود کردن اسناد دریافتنی جهت انجام عملیات در دسترس است؟,فیلترهای متعددی مانند شعبه، وضعیت قلم، ماهیت، نوع مدت، تاریخ سند، تاریخ سررسید، صندوق و پرداخت کننده در نظر گرفته شده است.
"پس از انتخاب اسناد مورد نظر و زدن کلید ""انجام عملیات""، چه اتفاقی می‌افتد و سند ایجاد شده در چه وضعیتی ثبت می‌شود؟","پنجره جدیدی باز می‌شود که پس از تکمیل اطلاعات و تایید، برای اسناد انتخابی یک سند با نوع عملیات تعیین شده و با وضعیت ""تایید شده"" ثبت می‌شود."
اسناد خزانه‌داری در این سیستم چه وضعیت‌هایی را می‌توانند داشته باشند؟,اسناد خزانه‌داری دارای وضعیت‌های ثبت شده، تایید شده، و باطل شده هستند.
"تفاوت اصلی بین یک سند با وضعیت ""ثبت شده"" و یک سند با وضعیت ""تایید شده"" چیست؟","اسناد ""ثبت شده"" قابل حذف و ویرایش هستند اما در گزارش‌ها و فرایندهای بعدی شرکت نمی‌کنند. اسناد ""تایید شده"" قابل حذف و ویرایش نیستند، در گزارش‌ها و فرایندها شرکت کرده و می‌توان برای آنها سند حسابداری صادر کرد."
"تحت چه شرایطی می‌توان یک سند ""تایید شده"" را به وضعیت قبل بازگرداند؟",امکان برگشت از تایید برای اسناد تایید شده در صورتی وجود دارد که در فرایندهای بعدی استفاده نشده و سند حسابداری نداشته باشند.
"چرا یک سند ""تایید شده"" ممکن است ابطال شود و پیامد ابطال آن چیست؟",اگر سند تایید شده معتبر نباشد و نیاز به نگهداری سوابق آن باشد، می‌توان آن را ابطال نمود. اسناد باطل شده قابل حذف، ویرایش یا استفاده در فرایندها نیستند و این عملیات قابل بازگشت نمی‌باشد.
"ویژگی ""تغییر وضعیت قلم"" در چه سناریوی مشخصی کاربرد دارد؟",زمانی که یک سند تایید شده دارای اقلامی است که در فرایندهای بعدی استفاده شده‌اند و امکان برگشت از تایید کل سند وجود ندارد، از این ویژگی برای برگشت از تایید اقلامی که استفاده نشده‌اند، جهت ویرایش یا حذف، استفاده می‌شود.
"اگر وضعیت یکی از اقلام یک سند از ""تایید شده"" برگردانده شود، وضعیت کلی سند به چه حالتی درمی‌آید؟","وضعیت سند به ""در حال تایید"" تغییر می‌یابد و با تایید مجدد سند، وضعیت به ""تایید شده"" تبدیل می‌شود."
"بخش ""جمع کل"" در صفحه سند چه اطلاعاتی را به کاربر نمایش می‌دهد؟",این بخش به صورت مجزا مجموع مبالغ به تفکیک انواع قلم و جمع کل سند را به ارز عملیاتی (و ارزهای گزارشگری در صورت فعال بودن) در هر لحظه نمایش می‌دهد.
برای صدور سند حسابداری مربوط به یک عملیات، چه شرایطی باید برقرار باشد و فرآیند آن چگونه است؟,در صورتی که استقرار حساب‌ها به درستی انجام شده باشد، با انتخاب صدور سند حسابداری، صفحه مربوطه باز شده و پس از ورود تاریخ، شماره فرعی و شرح، سند حسابداری در دفترکل صادر می‌شود.
چگونه می‌توان یک نمای سفارشی از فهرست اسناد را ایجاد و برای استفاده‌های بعدی ذخیره کرد؟,پس از اعمال تنظیمات دلخواه از طریق آیکون چرخ‌دنده (برای ستون‌ها، مرتب‌سازی، گروه‌بندی)، می‌توان روی نام فهرست کلیک کرده و نمای تنظیم شده را با نام مورد نظر ذخیره نمود.
"کاربرد آیکون ""کپی لینک نما"" در فهرست‌ها چیست؟",با کلیک روی این آیکون، لینک صفحه با تمام فیلترها و نمای انتخاب شده کپی می‌شود تا بتوان آن را با دیگران به اشتراک گذاشت.
برای حذف اسناد از طریق فهرست، اسناد باید در چه وضعیتی قرار داشته باشند؟,"اسناد فقط در وضعیت ""ثبت شده"" قابلیت حذف از فهرست را دارند."
چگونه می‌توان تاریخچه و گردش یک قلم انتخاب شده در سند را مشاهده کرد؟,"با استفاده از کلید ""تاریخچه""، جزئیات گردش قلم انتخابی در یک پنجره جدید نمایش داده می‌شود و امکان مشاهده اسناد مبنا نیز از طریق لینک شماره سند وجود دارد."
در یک اعلامیه پرداخت چه انواع مختلفی از اقلام پرداختی را می‌توان ثبت کرد؟,انواع قلم قابل ثبت در اعلامیه پرداخت عبارتند از: اعلامیه برداشت، وجه نقد، چک و سفته.
هنگام ایجاد یک اعلامیه پرداخت جدید، چرا ابتدا یک مودال برای انتخاب شرکت نمایش داده می‌شود؟,از آنجایی که الگوی اسناد دریافت و پرداخت در سطح هر شرکت پیکربندی می‌شود، کاربر باید ابتدا شرکت مورد نظر را انتخاب کند تا سند بر اساس پیکربندی آن شرکت باز شود.
افزودن یک سند-شرکت به لیست علاقه‌مندی‌ها چه مزیتی برای کاربر دارد؟,با این کار، سند شرکت مورد نظر به منو اضافه شده و امکان انتخاب مستقیم آن فراهم می‌شود، در نتیجه دیگر نیازی به انتخاب شرکت از طریق مودال نخواهد بود.
"نحوه شماره‌گذاری فیلد ""شماره"" در سربرگ اعلامیه پرداخت چگونه است؟",شماره سند به ترتیب ثبت اسناد در سیستم و بر اساس نحوه تعریف روش شماره‌گذاری اسناد دریافت و پرداخت، به صورت دستی یا سیستمی تخصیص داده می‌شود.
"فیلد ""شماره فرعی"" در سربرگ اعلامیه پرداخت چه کاربردی دارد و آیا تکمیل آن اجباری است؟",شماره فرعی یک فیلد دستی و اختیاری است که شرکت‌ها می‌توانند برای اهدافی مانند بایگانی یا ردیابی اسناد از آن استفاده کنند.
"چه محدودیتی برای انتخاب ""تاریخ"" در سربرگ اعلامیه پرداخت وجود دارد؟",تاریخ سند باید در محدوده سال مالی انتخابی باشد.
بر اساس اطلاعات موجود، چه می‌توان در مورد معماری سیستم در رابطه با مدیریت شعب و سال‌های مالی استنباط کرد؟,"وجود فیلدهای ""شعبه"" و ""سال مالی"" نشان می‌دهد که سیستم برای پشتیبانی از سازمان‌های چند شعبه‌ای طراحی شده و قادر است داده‌های مالی را به تفکیک سال‌های مالی مختلف مدیریت کند."
"در چه شرایطی تکمیل فیلد ""حساب"" برای دریافت کننده اجباری می‌شود و این کار چه تاثیری در سایر ماژول‌ها دارد؟","در صورتی که ماژول حساب‌های دریافتنی (AR) فعال باشد و نقش انتخابی برای دریافت کننده، ""مشتری"" باشد، تکمیل فیلد حساب اجباری است. با انتخاب حساب، تراکنش مربوطه در ماژول حساب‌های دریافتنی ثبت می‌شود."
"برای فیلد ""شماره اعلامیه برداشت"" چه قانون یکتایی‌ای وجود دارد؟",شماره اعلامیه برداشت باید در سطح سال مالی و حساب بانکی یکتا باشد.
"چه محدودیتی برای ""تاریخ اعلامیه برداشت"" در مقایسه با تاریخ سند اصلی وجود دارد؟",تاریخ اعلامیه برداشت به صورت پیش‌فرض با تاریخ سند تکمیل می‌شود اما نمی‌تواند بزرگتر از تاریخ سند باشد.
ارز سند و ارز مبنا در یک اعلامیه برداشت چگونه تعیین می‌شوند و در چه حالتی ارز مبنا غیرقابل ویرایش است؟,ارز سند و ارز مبنا برابر با ارز حساب بانکی انتخاب شده است و ارز سند غیرقابل ویرایش می‌باشد. اگر حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
هنگام ثبت یک پرداخت ارزی از یک حساب ارزی، کاربر چگونه می‌تواند مبلغ را به ارز عملیاتی تبدیل کند؟,کاربر می‌تواند نوع نرخ ارز و نرخ تبدیل ارز را ثبت نماید تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
"نمایش فیلدهای مربوط به ""سایر اطلاعات"" مانند کارمزد، پروژه یا مرکز هزینه در یک اعلامیه برداشت به چه عاملی بستگی دارد؟",نمایش و قابلیت تکمیل این اطلاعات به تنظیمات انجام شده در الگوی سند اعلامیه برداشت بستگی دارد.
از الزام ثبت تراکنش در ماژول حساب‌های دریافتنی (AR) هنگام انتخاب مشتری به عنوان دریافت‌کننده، چه استنباطی در مورد یکپارچگی سیستم می‌توان داشت؟,این ویژگی نشان می‌دهد که سیستم دارای معماری یکپارچه است و ماژول دریافت و پرداخت به صورت مستقیم با ماژول حساب‌های دریافتنی در ارتباط است تا کنترل دقیقی بر مانده حساب مشتریان وجود داشته باشد.
در ثبت مبلغ پرداخت وجه نقد، ارز سند و ارز مبنا به صورت پیش‌فرض چه مقداری دارند؟,ارز سند و ارز مبنا به صورت پیش‌فرض برابر با ارز عملیاتی می‌باشند.
چگونه می‌توان یک پرداخت وجه نقد ارزی را در سیستم ثبت کرد؟,برای پرداخت ارزی، می‌توان ارز سند، نوع نرخ ارز و نرخ تبدیل ارز را ثبت نمود تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
"در چه شرایطی فیلد ""ارز مبنا"" در بخش مبلغ، غیرقابل ویرایش می‌شود؟",در صورتی که حساب مشتری در بخش دریافت‌کننده انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیرقابل ویرایش خواهد بود.
نمایش اطلاعات تکمیلی مانند طرف تجاری، مرکز هزینه و پروژه در فرم پرداخت وجه نقد به چه عاملی بستگی دارد؟,نمایش و تکمیل این اطلاعات به تنظیمات انجام شده در الگوی سند پرداخت وجه نقد بستگی دارد.
هنگام ثبت پرداخت وجه نقد به یک مشتری و در صورت فعال بودن ماژول حساب‌های دریافتنی (AR)، چه فیلدی اجباری شده و این عمل چه پیامدی در سیستم دارد؟,"در این حالت، تکمیل فیلد ""حساب"" اجباری خواهد بود و با انتخاب حساب مشتری، تراکنش مربوطه در ماژول حساب‌های دریافتنی جهت کنترل مانده حساب و آنالیز آن ثبت خواهد شد."
اگر مبلغ وجه نقد پرداختی مربوط به رویدادی با ارز مبنای متفاوت باشد، سیستم چه امکانی را برای ثبت صحیح آن فراهم می‌کند؟,در این حالت، می‌توان ارز مبنا را تغییر داده و نرخ یا مبلغ مربوط به آن ارز مبنای جدید را ثبت نمود.
"فرآیند انتخاب ""دریافت کننده"" در سند پرداخت چک شامل چه مراحلی است؟",ابتدا نقش دریافت کننده و سپس خود دریافت کننده انتخاب می شود.
چه شرطی برای نمایش دریافت کنندگان در فهرست انتخاب وجود دارد؟,دریافت کننده هایی نمایش داده می شوند که دارای نقش انتخاب شده با وضعیت فعال باشند.
"در چه صورتی تکمیل فیلد ""حساب"" برای پرداخت کننده اجباری می‌شود؟",اگر نقش انتخابی برای پرداخت کننده، مشتری باشد، تکمیل فیلد حساب اجباری خواهد بود.
انتخاب حساب مشتری در سند پرداخت چک چه تاثیری در ماژول حساب‌های دریافتنی (AR) دارد؟,با انتخاب حساب مشتری و بر اساس نوع سند و سناریوی حساب مشتری، تراکنش مربوطه در ماژول حساب های دریافتنی ثبت خواهد شد تا در کنترل مانده حساب مشتری و آنالیز حساب مورد استفاده قرار بگیرد.
مراحل ثبت اطلاعات یک چک پرداختی در سیستم چگونه است؟,ابتدا حساب بانکی که دسته چک متعلق به آن است انتخاب شده و سپس از بین چک های قابل استفاده آن، برگ چک مورد نظر انتخاب می گردد.
آیا ورود اطلاعات حساب بانکی دریافت کننده مانند شماره حساب و شبا الزامی است؟,خیر، ورود اطلاعات حساب بانکی دریافت کننده از قبیل شماره حساب، بانک، شعبه بانک، شماره شبا و ... همگی اختیاری هستند.
ارز سند و ارز مبنای یک چک پرداختی بر چه اساسی تعیین می‌شود و آیا قابل تغییر است؟,ارز سند و ارز مبنا برابر با ارز حساب بانکی می باشد و ارز سند غیرقابل ویرایش است.
در پرداخت‌های ارزی، چگونه مبلغ به ارز عملیاتی محاسبه می‌شود؟,در صورتی که پرداخت ارزی از حساب ارزی باشد، می توان نوع نرخ ارز و نرخ تبدیل ارز را ثبت نمود تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
در چه شرایطی ارز مبنای سند به صورت خودکار و غیرقابل ویرایش تنظیم می‌شود؟,در صورتی که حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
"تفاوت بین ""تاریخ سررسید"" و ""تاریخ توافق شده"" چک چیست؟",تاریخ سررسید، تاریخ قانونی وصول چک است، در حالی که تاریخ توافق شده، تاریخی است که با دریافت کننده توافق شده تا در آن تاریخ مبلغ را دریافت کند و می‌تواند بزرگتر از تاریخ سررسید باشد.
"مقادیر پیش‌فرض برای ""نوع مدت"" و ""ماهیت چک"" چه هستند؟","نوع مدت به صورت پیش فرض ""کوتاه مدت"" و ماهیت چک به صورت پیش فرض ""عادی"" ثبت می شود."
نمایش فیلدهای اطلاعاتی تکمیلی مانند مرکز هزینه یا پروژه در فرم پرداخت چک به چه عاملی بستگی دارد؟,نمایش و تکمیل این اطلاعات بستگی به تنظیمات انتخاب شده در الگوی سند پرداخت چک دارد.
ارز سند در فرم سفته پرداختی چگونه تعیین می‌شود و آیا قابل ویرایش است؟,ارز سند و ارز مبنا به صورت پیش فرض برابر با ارز عملیاتی می باشد و ارز سند غیرقابل ویرایش است.
"اسناد خزانه داری در وضعیت ""ثبت شده"" چه ویژگی‌ها و محدودیت‌هایی دارند؟",اسناد در وضعیت ثبت شده امکان حذف و ویرایش دارند ولی در فرایندهای بعدی و گزارشات شرکت نمی کنند و امکان صدور سند حسابداری برای آنها وجود ندارد.
"تفاوت اصلی بین یک سند ""تایید شده"" و یک سند ""باطل شده"" از نظر امکان ویرایش و فرآیندهای بعدی چیست؟",سند تایید شده در فرآیندهای بعدی و گزارشات شرکت می‌کند و امکان برگشت از تایید دارد، در حالی که سند باطل شده در فرآیندها شرکت نمی‌کند و امکان برگشت از ابطال برای آن وجود ندارد.
در چه شرایطی نمی‌توان یک سند تایید شده را برگشت از تایید کرد؟,در صورتی که سند در فرایندهای بعدی استفاده شده و یا سند حسابداری داشته باشد، امکان برگشت از تایید آن وجود ندارد.
"کاربرد اصلی ویژگی ""تغییر وضعیت قلم"" چیست و در چه موقعیتی استفاده می‌شود؟",زمانی که یک سند تایید شده به دلیل استفاده برخی اقلامش در فرآیندهای بعدی قابل برگشت از تایید نیست، از این ویژگی برای برگشت از تایید اقلامی که استفاده نشده‌اند، جهت ویرایش یا حذف آنها، استفاده می‌شود.
"وقتی وضعیت یکی از اقلام یک سند از ""تایید شده"" به ""برگشت از تایید"" تغییر می‌کند، وضعیت کلی سند به چه حالتی در می‌آید؟","وضعیت سند به ""در حال تایید"" تغییر می یابد."
"هدف از ایجاد فرم جامع ""عملیات اسناد پرداختنی"" در سیستم چیست؟",این فرم برای این طراحی شده که کاربر بتواند تمام فرایندهای بعدی اسناد پرداختنی (مانند وصول چک) را به سرعت و سهولت و بدون نیاز به جابجا شدن در فرم های متعدد انجام دهد.
برای انجام یک عملیات جدید روی اسناد پرداختنی، چه اطلاعاتی باید به ترتیب مشخص شوند؟,ابتدا باید نوع قلم (چک یا سفته) و سپس نوع عملیات مشخص شود.
در فهرست‌های سیستم، چه امکاناتی برای سفارشی‌سازی نمایش اطلاعات در اختیار کاربر قرار دارد؟,کاربر می تواند ستون‌ها را انتخاب یا حذف کند، بر اساس یک یا چند ستون مرتب‌سازی انجام دهد، داده‌ها را گروه‌بندی کند و عملیات تجمیع (مجموع، میانگین، کمترین، بیشترین، تعداد) را روی فیلدها اجرا کند.
چگونه می‌توان تنظیمات دلخواه یک فهرست را برای استفاده‌های بعدی در سیستم ذخیره کرد؟,پس از اعمال تنظیمات (انتخاب ستون، مرتب‌سازی و غیره)، می‌توان روی نام فهرست کلیک کرده و نمای تنظیم شده را با نام دلخواه ذخیره نمود.
"آیکون ""کپی لینک نما"" در فهرست‌ها چه کاربردی دارد؟",با کلیک روی این آیکون، یک لینک از صفحه با فیلترها و نمای انتخاب شده کپی می‌شود که می‌توان آن را با افراد دیگر به اشتراک گذاشت.
برای چاپ یا حذف گروهی اسناد از طریق صفحه فهرست، چه شرطی باید برقرار باشد؟,"برای حذف گروهی، اسناد انتخابی باید در وضعیت ""ثبت شده"" باشند. برای چاپ گروهی، کافیست اسناد مورد نظر در فهرست انتخاب شوند."
صورت‌خلاصه تنخواه به چه منظوری در سیستم ثبت می‌شود؟,این سند برای ثبت هزینه‌های انجام شده و پرداخت شده توسط یک تنخواه و صدور سند حسابداری مربوط به آنها جهت انعکاس در دفاتر شرکت استفاده می‌شود.
چرا هنگام ایجاد یک سند جدید مانند صورت‌خلاصه تنخواه، ابتدا پنجره انتخاب شرکت نمایش داده می‌شود؟,زیرا الگوی اسناد دریافت و پرداخت در سطح هر شرکت پیکربندی می شود و سند باید بر اساس پیکربندی شرکت مورد نظر باز شود.
در بخش اطلاعات سربرگ صورت‌خلاصه تنخواه، شماره سند چگونه تعیین می‌گردد؟,شماره سند به ترتیب ثبت اسناد در سیستم و بر اساس نحوه تعریف روش شماره گذاری اسناد دریافت و پرداخت، به صورت دستی یا سیستمی شماره گذاری می شود.
برای مشاهده تاریخچه گردش یک قلم در اسناد پرداختنی (مانند چک یا سفته) از کدام کلید باید استفاده کرد؟,"برای مشاهده تاریخچه و جزئیات گردش یک قلم، از کلید ""تاریخچه"" استفاده می‌شود."
در سیستم مالی، چه قابلیتی برای تکمیل برگ چک بدون نیاز به ورود دستی اطلاعات وجود دارد؟,"برای نوع قلم چک، امکان ""چاپ چک"" از طریق سیستم وجود دارد که با استفاده از آن، برگ چک به صورت خودکار چاپ و تکمیل می‌شود."
"در چه صورتی تکمیل فیلد ""حساب"" برای دریافت کننده در سند صورت‌خلاصه تنخواه اجباری می‌شود؟",اگر نقش انتخابی برای دریافت کننده، مشتری باشد، تکمیل فیلد حساب اجباری خواهد بود.
انتخاب حساب مشتری در سند صورت‌خلاصه تنخواه چه تأثیری در ماژول حساب‌های دریافتنی (AR) دارد؟,با انتخاب حساب مشتری و بر اساس نوع سند و سناریوی حساب مشتری، تراکنش مربوطه در ماژول حساب های دریافتنی ثبت خواهد شد تا در کنترل مانده حساب مشتری و آنالیز حساب مورد استفاده قرار بگیرد.
"ویژگی ""تفکیک تفصیل‌ها"" چه امکانی را در زمان ثبت اسناد فراهم می‌کند؟",این ویژگی به کاربر اجازه می‌دهد که یک قلم دریافتی یا پرداختی را به تفکیک چندین تفصیل مختلف (مانند مراکز هزینه) یا بابت رویدادهای مختلف ثبت کند و برای هر بخش از حساب‌های متفاوتی در سند حسابداری استفاده نماید.
"چه شرطی برای مقادیر وارد شده در فرم ""تفکیک تفصیل‌ها"" وجود دارد؟",مجموع مبالغ ثبت شده در فرم تفکیک تفصیل ها باید برابر با مبلغ قلم سند انتخابی باشد.
"اسناد خزانه داری در وضعیت ""ثبت شده"" چه قابلیت‌ها و محدودیت‌هایی دارند؟",اسناد در این وضعیت امکان حذف و ویرایش دارند، اما در فرایندهای بعدی و گزارشات شرکت نمی‌کنند و نمی‌توان برای آنها سند حسابداری صادر کرد.
"تفاوت اصلی بین یک سند خزانه داری ""تایید شده"" و ""باطل شده"" چیست؟",سند تایید شده در فرایندها و گزارشات شرکت می‌کند و امکان صدور سند حسابداری دارد، در حالی که سند باطل شده در هیچ‌کدام شرکت نمی‌کند، امکان صدور سند حسابداری ندارد و مهم‌تر اینکه امکان برگشت از ابطال برای آن وجود ندارد.
"ویژگی ""تغییر وضعیت قلم"" در چه شرایط خاصی مورد استفاده قرار می‌گیرد؟",زمانی که یک سند تایید شده به دلیل استفاده برخی از اقلام آن در فرایندهای بعدی، قابل برگشت از تایید نیست، از این ویژگی برای برگشت از تایید، ویرایش یا حذف اقلامی که استفاده نشده‌اند، استفاده می‌شود.
هنگامی که وضعیت یکی از اقلام یک سند از حالت تایید شده برگردانده می‌شود، وضعیت کلی سند به چه حالتی تغییر می‌کند؟,"وضعیت سند به ""در حال تایید"" تغییر می یابد و با تایید مجدد، وضعیت به ""تایید شده"" تبدیل می‌شود."
در فهرست‌های سیستم، چه ابزارهایی برای سفارشی‌سازی و مدیریت نماها وجود دارد؟,کاربر می‌تواند ستون‌ها را انتخاب/حذف کند، مرتب‌سازی و گروه‌بندی را بر اساس فیلدهای مشخص انجام دهد، و نتایج را تجمیع (مجموع، میانگین و...) نماید. سپس می‌تواند این نما را با نام دلخواه ذخیره کرده یا نماهای قبلی را به‌روزرسانی کند.
"آیکون ""کپی لینک نما"" در فهرست‌ها چه عملکردی دارد؟",با کلیک روی این آیکون، لینکی از صفحه با فیلترها و نمای انتخاب شده کپی می‌شود که می‌توان آن را برای اشتراک‌گذاری با دیگران استفاده کرد.
"عملیات ""انتقال"" در سیستم مالی به چه منظوری استفاده می‌شود و چه منابعی را پوشش می‌دهد؟",این عملیات برای جابجایی موجودی نقد بین منابع مختلف شامل حساب‌های بانکی، صندوق و تنخواه به دلایلی مانند مدیریت نقدینگی یا شارژ تنخواه استفاده می‌شود.
"رابطه بین ""اعلامیه انتقال"" و ""رسید انتقال"" در یک فرآیند انتقال وجه چیست؟",اعلامیه انتقال باعث کسر موجودی از منبع مبدأ می‌شود و رسید انتقال، موجودی را به منبع مقصد اضافه می‌کند.
"ثبت ""رسید انتقال"" چگونه می‌تواند خودکار شود؟",در پیکربندی الگوی اسناد، می‌توان مشخص کرد که با تایید اعلامیه انتقال، یک سند رسید انتقال به صورت خودکار ثبت شود.
بر اساس روش و مبدأ، چه انواعی برای عملیات انتقال وجه تعریف شده است؟,شامل چهار نوع است: انتقال از حساب بانکی به صورت نقدی، انتقال از حساب بانکی از طریق چک، انتقال وجه نقد از صندوق، و انتقال وجه نقد از تنخواه.
"در فرم اعلامیه انتقال، کاربرد فیلد ""شعبه مقابل"" چیست؟",در صورتی که انتقال بین دو شعبه مختلف انجام شود، شعبه مقصد در این فیلد انتخاب می‌شود. به صورت پیش‌فرض، این فیلد برابر با شعبه مبدأ است.
قانون یکتایی برای شماره اعلامیه برداشت در سیستم چیست؟,شماره اعلامیه برداشت باید در سطح سال مالی و حساب بانکی یکتا باشد.
چه محدودیتی برای تاریخ اعلامیه برداشت نسبت به تاریخ سند وجود دارد؟,تاریخ اعلامیه برداشت نمی‌تواند بزرگتر از تاریخ سند باشد و به صورت پیش فرض با تاریخ سند تکمیل می‌شود.
"در چه صورتی می‌توان اطلاعات مربوط به ""اعلامیه واریز"" را در یک سند انتقال ثبت کرد؟",در صورتی که حساب بانکی مقابل (مقصد) انتخاب شود، می‌توان اطلاعات مربوط به شماره و تاریخ اعلامیه واریز را ثبت نمود.
در یک انتقال وجه نقدی از بانک، چه مقصدهایی برای وجوه قابل انتخاب است؟,مقصد وجه می‌تواند یک حساب بانکی مقابل، یک صندوق (صندوق مقابل) یا یک تنخواه (تنخواه مقابل) باشد.
ارز یک سند انتقال نقدی از بانک چگونه تعیین می‌شود و آیا قابل ویرایش است؟,ارز سند و ارز مبنا برابر با ارز حساب بانکی مبدأ می‌باشد و هر دو غیرقابل ویرایش هستند.
در یک انتقال ارزی از یک حساب ارزی، مبلغ به ارز عملیاتی چگونه محاسبه می‌گردد؟,می‌توان نوع نرخ ارز و نرخ تبدیل ارز را ثبت نمود تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
"نمایش فیلدهای اطلاعاتی اضافی مانند ""کارمزد"" در فرم انتقال به چه عاملی بستگی دارد؟",نمایش و تکمیل این اطلاعات به تنظیمات انتخاب شده در الگوی سند انتقال بستگی دارد.
در یک سند انتقال وجه بین دو شعبه مختلف، نحوه ثبت شعبه مبدأ و مقصد چگونه است؟,"شعبه مبدأ در فیلد ""شعبه"" و شعبه مقصد در فیلد ""شعبه مقابل"" انتخاب می‌شود که این دو با یکدیگر متفاوت خواهند بود."
