Question,Answer
"با مقایسه ویژگی‌های الگوهای 'کسری انبارگردانی دائم' و 'کسری انبارگردانی دائم مرکز'، چه تفاوت کلیدی در تعریف آنها وجود دارد؟","تفاوت کلیدی در این است که الگوی 'کسری انبارگردانی دائم مرکز' دارای یک 'نوع طرف مقابل' ثابت از نوع 'مرکز هزینه' است، در حالی که الگوی 'کسری انبارگردانی دائم' فاقد این فیلد است."
"اطلاعات تکمیلی مورد نیاز برای الگوهای مربوط به تولید (مانند رسید دریافت از تولید مرکز) چه مواردی را شامل می‌شود که در الگوهای خرید وجود ندارد؟","این اطلاعات شامل مواردی مانند شماره دستور تولید، شماره سفارش تولید، شماره عملیات تولید، شیفت تولید و تاریخ تولید است که به طور خاص به فرآیندهای تولید مرتبط هستند."
"چگونه می‌توان به فرم ثبت سند انبار در ماژول لجستیک دسترسی پیدا کرد؟","برای دسترسی به فرم ثبت سند انبار، باید از منو انبار و حسابداری انبار، به بخش عملیات تعدادی، سپس سند انبار رفته و گزینه ثبت سند انبار (+) را انتخاب نمود."
"چهار بخش اصلی در فرم مشاهده و ویرایش الگوی سند انبار کدامند؟","چهار بخش اصلی عبارتند از: i. اطلاعات اصلی, ii. سایر طرف مقابل ها, iii. اطلاعات تکمیلی, iv. فیلدهای اضافه."
"در بخش اطلاعات اصلی یک الگوی سند انبار، کدام فیلدها غیرقابل تغییر هستند؟","فیلدهای نوع سند، جهت سند، نوع خرید (در اسناد خرید) و نوع تاثیر بر موجودی غیرقابل تغییر هستند."
"تعداد پیش‌فرض و حداکثر تعداد اقلام مجاز در یک سند انبار چقدر است؟","تعداد اقلام سند به صورت پیش‌فرض 200 ردیف است و حداکثر می‌تواند 500 رکورد باشد."
"هدف از بخش 'مبناها و عطف‌ها' در تعریف الگوی سند انبار چیست؟","این بخش لیستی از مبناها و عطف‌های معنادار برای الگوی انتخابی را نمایش می‌دهد و کاربر می‌تواند ثبت ردیف سند انبار بدون عطف یا مبنا را اجباری کند تا ثبت عطف و مبنای انتخابی برای الگو الزامی شود."
"در اسناد رسید و حواله انتقال بین انبار، به جای فیلد 'طرف مقابل' چه فیلدی وجود دارد و چه لیستی را نمایش می‌دهد؟","در این اسناد، به جای فیلد طرف مقابل، فیلد 'انبار مقابل' وجود دارد که لیستی از انبارها را نمایش می‌دهد."
"کدام دسته از اسناد انبار فاقد طرف مقابل هستند؟","اسناد رسید ابتدای دوره دائم، رسید ابتدای دوره موقت و رسید ابتدای دوره ضایعات دارای طرف مقابل نمی‌باشند."
"طرف مقابل در اسناد مربوط به فروش مانند 'تحویل فروش' و 'برگشت تحویل فروش' چه نوع موجودیتی است؟","طرف مقابل در اسناد تحویل فروش و برگشت تحویل فروش، 'مشتری' است."
"ویژگی‌های اصلی و غیرقابل تغییر الگوی سند انبار 'خرید داخلی' چیست؟","ویژگی‌های الگوی سند انبار خرید داخلی عبارتند از: نوع سند: خرید، نوع خرید: داخلی، جهت سند: ورودی، نوع تأثیر بر موجودی: دائم، نوع کارکرد: خریدنی و قابل فروش، نوع طرف مقابل: تأمین کننده."
"چه تفاوتی در 'نوع تأثیر بر موجودی' بین الگوی 'خرید داخلی' و 'خرید داخلی موقت' وجود دارد؟","در الگوی 'خرید داخلی'، نوع تأثیر بر موجودی 'دائم' است، در حالی که در الگوی 'خرید داخلی موقت'، این نوع تأثیر 'موقت' است."
"در الگوی سند انبار 'برگشت خرید داخلی موقت'، کدام الگو به عنوان 'الگوی سند عطف' عمل می‌کند؟","در الگوی سند انبار برگشت خرید داخلی موقت، 'خرید داخلی موقت' به عنوان الگوی سند عطف غیرقابل تغییر تعیین شده است."
"نوع طرف مقابل برای الگوهای سند انبار مرتبط با تولید در یک 'مرکز' (مانند رسید دریافت از تولید مرکز) چیست؟","نوع طرف مقابل برای این الگوها 'مرکز هزینه' است و این ویژگی غیرقابل تغییر می‌باشد."
"نوع طرف مقابل برای الگوهای سند انبار مرتبط با 'پروژه' (مانند مصرف پروژه) چیست؟","نوع طرف مقابل برای این الگوها 'پروژه' است و این ویژگی غیرقابل تغییر می‌باشد."
"در فرآیند کپی کردن یک الگوی سند انبار، چه پیشوندی به کد و عنوان الگوی جدید اضافه می‌شود؟","پیشوند کد الگوهای کپی شده '99' است و پیشوند عنوان الگوی کپی شده، عنوان الگوی مبدا می‌باشد."
"اطلاعات تکمیلی مورد نیاز برای الگوی سند 'تحویل دارایی ثابت به مرکز' شامل چه فیلدی است؟","اطلاعات تکمیلی برای این الگو فقط شامل 'شماره پلاک دارایی ثابت' می‌باشد."
"چه نوع طرف مقابل‌هایی به عنوان 'سایر طرف مقابل ها' برای الگوی سند 'تحویل فروش' قابل انتخاب هستند؟","برای الگوی تحویل فروش، سایر طرف مقابل‌ها شامل 'موسسه حمل'، 'حمل کننده' و 'کارمند فروش' می‌باشد."
"اطلاعات تکمیلی مورد نیاز برای ثبت سند 'حواله انتقال بین انبار' چه مواردی را در بر می‌گیرد؟","این اطلاعات شامل شماره بازرسی کیفیت، شماره چک لیست، شماره آزمایشگاه، تایید ارفاقی، نتیجه بازرسی، نام راننده، نام خودرو، شماره پلاک، شماره بارنامه، تاریخ بارنامه و تلفن راننده می‌باشد."
"کدام الگوهای سند انبار دارای اطلاعات تکمیلی نمی‌باشند؟","الگوهای 'رسید دائم سایر' و 'حواله دائم سایر' دارای اطلاعات تکمیلی نمی‌باشند."
"چه استنباطی می‌توان از غیرقابل ویرایش بودن فیلدهایی مانند 'نوع سند' و 'جهت سند' در الگوهای استاندارد داشت؟","این ویژگی نشان می‌دهد که سیستم برای حفظ یکپارچگی و جلوگیری از خطاهای منطقی حسابداری، قوانین اصلی و جهت تراکنش‌ها (ورودی/خروجی) را برای هر نوع سند به صورت ثابت تعریف کرده و به کاربر اجازه تغییر آن را نمی‌دهد."
"فرآیند کپی کردن یک الگو چه امکانی را برای سفارشی‌سازی در اختیار کاربر قرار می‌دهد؟","این فرآیند به کاربر اجازه می‌دهد تا از یک الگوی استاندارد (حتی اگر قبلاً ویرایش شده باشد) یک نسخه جدید با کد و عنوان متفاوت ایجاد کند و فیلدهایی که در الگوهای استاندارد قابل تغییر هستند را مطابق نیاز خود سفارشی‌سازی نماید."
"با توجه به تعریف طرف مقابل برای اسناد مختلف (مانند تأمین‌کننده برای خرید، مشتری برای فروش، پروژه برای تولید)، چه چیزی در مورد ساختار داده‌ای سیستم می‌توان استنباط کرد؟","می‌توان استنباط کرد که سیستم دارای یک ساختار داده‌ای یکپارچه و مرتبط با ماژول دفترکل است که در آن، طرف مقابل‌ها بر اساس نقش‌های از پیش تعریف‌شده (تفصیل‌ها) دسته‌بندی شده و به صورت هوشمند بر اساس نوع تراکنش انبار انتخاب می‌شوند تا از صحت ثبت‌های مالی و لجستیکی اطمینان حاصل شود."
"اجباری کردن ثبت 'مبنا' یا 'عطف' برای یک الگو چه تأثیری بر فرآیندهای انبارداری دارد؟","اجباری کردن این موارد باعث افزایش دقت و قابلیت ردیابی در فرآیندها می‌شود. به عنوان مثال، ثبت یک سند 'برگشت خرید' تنها با ارجاع به سند 'خرید' اصلی امکان‌پذیر خواهد بود که این امر به کنترل دقیق‌تر موجودی و عملیات مالی کمک می‌کند."
"برای مشاهده فهرست سند انبار در سیستم، کاربر باید کدام مسیر را در منو طی کند؟","برای مشاهده‌ی لیست سند انبار می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، سند انبار را انتخاب نمایید."
"چه ستون‌هایی در صفحه فهرست سند انبار قابل نمایش هستند؟","ستون‌های قابل نمایش در فهرست سند انبار عبارتند از شماره سند، الگوی سند، نوع سند، انبار، تاریخ، وضعیت سند، وضعیت قیمت گذاری، وضعیت سند حسابداری و توضیحات."
"کاربرد دکمه 'جدید' در صفحه فهرست سند انبار چیست؟","با استفاده از گزینه 'جدید' می‌توان یک سند انبار جدید در سیستم ثبت کرد."
"گزینه 'فیلتر' در بالای صفحه فهرست سند انبار چه عملکردی دارد؟","گزینه 'فیلتر' به منظور نمایش یا عدم نمایش بخش جستجو و فیلتر مورد استفاده قرار می‌گیرد."
"ابزار 'تنظیم کننده عرض ستون' در فهرست سند انبار چه کاری انجام می‌دهد؟","این ابزار وظیفه تنظیم اتوماتیک عرض تمامی ستون‌های جدول فهرست را بر عهده دارد."
"در یک ساختار شرکتی هلدینگی، گزینه 'نام شرکت' در صفحه اسناد انبار چه امکانی را فراهم می‌کند؟","در شرکت‌هایی که به صورت گروه یا هلدینگ هستند، این گزینه به کاربر دارای دسترسی اجازه می‌دهد شرکت مورد نظر خود را انتخاب کرده تا لیست اسناد انبار مختص به همان شرکت را مشاهده نماید."
"گزینه 'سال مالی' در فهرست اسناد انبار به کدام پارامتر دیگر وابسته است؟","گزینه 'سال مالی' به 'نام شرکت' وابسته است و با انتخاب هر شرکت، سال‌های مالی تعریف شده برای همان شرکت نمایش داده می‌شود."
"چگونه یک کاربر می‌تواند نمای سفارشی خود از فهرست اسناد انبار را برای استفاده‌های بعدی ذخیره کند؟","کاربر می‌تواند با استفاده از گزینه 'مدیریت نماها'، فیلدهای نمایشی، چیدمان ستون‌ها و شرایط تعریف شده را برای نیازهای خود ذخیره نماید."
"فرآیند وارد کردن اطلاعات اسناد انبار از طریق فایل اکسل به سیستم چگونه است؟","کاربر ابتدا فایل نمونه را از طریق گزینه 'دریافت از اکسل' دانلود می‌کند، اطلاعات را در آن وارد کرده و سپس فایل تکمیل شده را از همان طریق در سیستم بارگذاری می‌کند. پس از تایید، سیستم پیام موفقیت یا عدم موفقیت عملیات را نمایش می‌دهد."
"چه زمانی کاربر نیاز به استفاده از گزینه 'بارگذاری مجدد' پیدا می‌کند؟","زمانی که پس از تغییر، حذف، یا ایجاد یک سند، یا پس از اعمال فیلتر و جستجو، نیاز به بروزرسانی و نمایش مجدد فهرست باشد، از این گزینه استفاده می‌شود."
"برای فعال شدن گزینه 'حذف' در فهرست سند انبار، چه شرطی باید برقرار باشد؟","گزینه 'حذف' تنها در صورتی فعال می‌شود که کاربر یک یا چند ردیف از فهرست را انتخاب کرده باشد."
"با انتخاب یک ردیف در فهرست اسناد انبار، چه امکاناتی در اختیار کاربر قرار می‌گیرد؟","پس از انتخاب یک ردیف، فرم پیش‌نمایش آن نمایش داده می‌شود که در صورت داشتن دسترسی، قابل ویرایش است. همچنین کاربر می‌تواند بین پیش‌نمایش اسناد حرکت کرده، اطلاعات خلاصه اقلام را ببیند و به لینک قیمت‌گذاری سند دسترسی پیدا کند."
"هدف از طراحی گزینه 'کپی لینک نما' در صفحه فهرست اسناد انبار چیست؟","از این گزینه برای به اشتراک گذاشتن صفحه فهرست، همراه با تمامی فیلترهای جاری اعمال‌شده بر روی آن، استفاده می‌شود."
"وجود امکاناتی چون 'مدیریت نماها' و 'تنظیمات' پیشرفته، چه موضوعی را در مورد رویکرد طراحی سیستم نشان می‌دهد؟","این امکانات نشان می‌دهد که سیستم با رویکرد ارائه انعطاف‌پذیری بالا طراحی شده است تا کاربران بتوانند محیط کاری را مطابق با نیازهای خاص خود سفارشی‌سازی کنند."
"از وجود ستون‌هایی مانند 'وضعیت سند' و 'وضعیت قیمت گذاری' چه استنباطی در مورد فرآیندهای انبارداری در این سیستم می‌توان داشت؟","وجود این ستون‌ها نشان می‌دهد که یک سند انبار در سیستم مراحل مختلفی از چرخه حیات خود، از جمله ثبت اولیه، نهایی شدن و قیمت‌گذاری را طی می‌کند و وضعیت آن در هر مرحله برای کاربر قابل مشاهده و پیگیری است."
"چگونه می‌توان فرایند ثبت یک سند انبار جدید را در سیستم آغاز کرد؟","برای ثبت سند انبار، از منو انبار و حسابداری انبار، به بخش عملیات تعدادی رفته و از زیرمنوی سند انبار، گزینه ثبت سند انبار (+) را انتخاب می‌کنیم."
"اولین اقداماتی که کاربر باید برای ثبت سند انبار جدید انجام دهد چیست؟","برای ثبت سند انبار ابتدا لازم است شرکت و الگوی مناسب برای ثبت سند انتخاب شود."
"در فرم ثبت سند انبار، تکمیل کدام فیلدها اجباری است؟","فیلدهای اجباری برای ثبت سند انبار عبارتند از: انبار، تاریخ و شماره."
"قابلیت 'افزودن به منو' در هنگام انتخاب الگو برای ثبت سند انبار چه کاربردی دارد؟","اگر الگو و شرکت انتخابی برای کاربر پرکاربرد باشد، می‌تواند با استفاده از گزینه 'افزودن به منو'، یک میانبر به آن الگو در منوی اصلی با عنوان 'الگوهای سند منتخب' ایجاد کند."
"چگونه شماره سند انبار در سیستم تعیین می شود؟","در صورتی که برای اسناد روش شماره‌گذاری تعریف شده باشد، شماره به صورت اتوماتیک تخصیص داده می‌شود؛ در غیر این صورت، شماره باید توسط انباردار به صورت دستی وارد گردد."
"فیلد 'تاریخ' در سند انبار چه تأثیری بر موجودی کالا دارد؟","تاریخ ثبت سند انبار، تاریخی است که موجودی کالا بر اساس نوع سند (افزایشی یا کاهشی) در آن تغییر می‌کند."
"نقش فیلد 'طرف مقابل' در ثبت سند انبار چیست و لیست آن چگونه تعیین می‌شود؟","فیلد 'طرف مقابل' برای مشخص کردن شخص یا شرکتی است که تراکنش با او انجام شده و لیست افراد قابل انتخاب در آن بر اساس الگوی انتخابی و تنظیمات آن الگو نمایش داده می‌شود."
"چگونه می‌توان اطلاعات تکمیلی بیشتری را در فرم ثبت سند انبار به صورت اجباری یا اختیاری تعریف کرد؟","از طریق تنظیمات 'الگوی سند انبار' می‌توان فیلدهای بیشتری را تعریف کرد. اگر فیلدی در الگو اجباری تعیین شود، در بخش اصلی اطلاعات سند نمایش داده می‌شود و اگر اختیاری باشد، در بخش 'سایر اطلاعات' قرار می‌گیرد."
"برای ثبت اقلام در سند انبار چه اطلاعاتی باید وارد شود؟","برای ثبت هر قلم، باید کالا، واحد سنجش آن و مقدار کالا وارد شود. اگر کالا واحد سنجش دومی داشته باشد، مقدار آن نیز باید مشخص گردد."
"در سایدبار (نوار کناری) فرم ثبت سند انبار چه اطلاعاتی نمایش داده می‌شود؟","در سایدبار، جمع کل اقلام سند به واحدهای ثبت سند، واحد اصلی و واحد دوم نمایش داده می‌شود. همچنین پس از ذخیره، اسناد مرتبط و با انتخاب هر ردیف، مشخصات تکمیلی کالا نیز در این بخش قابل مشاهده است."
"گزینه 'سایر عملیات' در بالای صفحه ثبت سند انبار چه امکاناتی را فراهم می‌کند؟","این گزینه امکان ایجاد سند انبار جدید، نمایش فهرست اسناد انبار، دسترسی به قیمت سند، مشاهده سند حسابداری و تاریخچه تغییر وضعیت را فراهم می‌سازد."
"سه وضعیت اصلی که یک سند انبار در چرخه حیات خود می‌تواند داشته باشد کدامند؟","وضعیت‌های اصلی یک سند انبار عبارتند از: ثبت شده، تایید شده و باطل شده."
"مفهوم 'وضعیت مبلغی سند' در صفحه مشاهده سند انبار چیست؟","این وضعیت، نرخ‌دهی اسناد ورودی و قیمت‌گذاری کاردکس اسناد خروجی را نمایش می‌دهد."
"تفاوت بین وضعیت مبلغی 'نرخ دهی شده' و 'قیمت گذاری شده' برای یک سند انبار چیست؟","وضعیت 'نرخ دهی شده' به این معناست که تمام ردیف‌های یک سند ورودی به صورت کامل نرخ‌دهی شده‌اند، در حالی که 'قیمت گذاری شده' نشان می‌دهد که یک سند خروجی، قیمت‌گذاری کاردکس شده است."
"وضعیت 'حسابداری نشده' در صفحه مشاهده سند انبار به چه معناست؟","این وضعیت نشان می‌دهد که برای سند انبار مربوطه، هنوز سند حسابداری صادر نشده است."
"در صفحه مشاهده سند انبار، در چه شرایطی دکمه 'ذخیره' فعال می‌شود؟","اگر وضعیت سند 'ثبت شده' باشد، دکمه ذخیره غیرفعال است. به محض تغییر در هر یک از فیلدهای سند، این دکمه فعال شده و کاربر می‌تواند تغییرات را ذخیره نماید."
"برای تغییر وضعیت یک سند از حالت 'ثبت شده' به 'تایید شده' یا 'باطل شده' از کدام گزینه باید استفاده کرد؟","برای تایید، ابطال و یا برگشت از تایید یک سند، از گزینه 'تغییر وضعیت' استفاده می‌شود."
"گزینه 'کپی' در صفحه مشاهده سند انبار چه عملی انجام می‌دهد و چه اطلاعاتی را منتقل می‌کند؟","این گزینه یک سند انبار جدید با الگوی مشابه ایجاد کرده و اطلاعات درج شده در فیلدهای سربرگ و اقلام سند انبار مبدأ را به سند جدید در یک تب جدید منتقل می‌کند."
"آیا الگوی چاپ سند انبار قابل تغییر است؟","بله، یک الگوی پیش‌فرض برای چاپ وجود دارد، اما کاربر در صورت داشتن دسترسی می‌تواند الگوهای آن را تغییر داده و با عنوان الگوی چاپ جدید ذخیره نماید."
"با توجه به تنظیمات الگوها، چگونه می‌توان استنباط کرد که سیستم ثبت سند انبار قابلیت سفارشی‌سازی برای شرکت‌های مختلف را دارد؟","سیستم از طریق 'الگوی سند انبار' به شرکت‌ها اجازه می‌دهد تا فیلدهای اطلاعاتی مورد نیاز خود (مانند اطلاعات سایر طرف مقابل‌ها و اطلاعات تکمیلی) را تعریف کرده و حتی آن‌ها را بر اساس نیاز خود اجباری کنند، که این نشان‌دهنده انعطاف‌پذیری و قابلیت سفارشی‌سازی سیستم است."
"در صفحه مشاهده سند انبار، فیلد ""نام الگوی سند انبار"" چه اطلاعاتی را نمایش می‌دهد؟","نام الگوی سند انباری است که از روی آن سند انبار ایجاد شده است."
"گزینه ""وضعیت سند"" در فرم مشاهده سند انبار چه حالت‌هایی را می‌تواند داشته باشد؟","وضعیت سند می‌تواند یکی از این سه حالت باشد: تایید شده، ثبت شده و باطل شده."
"اولین وضعیت یک سند انبار پس از ایجاد چیست و برای تغییر آن (مانند تایید یا ابطال) از چه گزینه‌ای استفاده می‌شود؟","اولین وضعیت یک سند، ""ثبت شده"" می‌باشد و برای تایید، ابطال یا برگشت از تایید آن از گزینه ""تغییر وضعیت"" استفاده می‌شود."
"در چه شرایطی دکمه ""ذخیره"" در فرم مشاهده سند انبار غیرفعال است و چه عاملی آن را مجدداً فعال می‌کند؟","اگر وضعیت سند ""ثبت شده"" باشد، گزینه ذخیره غیرفعال است. به محض تغییر در یکی از فیلدهای سند، این گزینه فعال شده و کاربر می‌تواند تغییرات را ذخیره نماید."
"عملکرد گزینه ""کپی"" در صفحه مشاهده یک سند انبار چیست؟","با استفاده از این گزینه می‌توان از روی سند انبار موجود، یک سند انبار دیگر با الگوی مشابه به همراه اطلاعات درج شده در فیلدهای سربرگ و اقلام، در یک تب جدید ایجاد کرد."
"سه حالت مختلف ""وضعیت مبلغی سند"" برای یک سند انبار ورودی بر اساس نرخ‌دهی اقلام آن چیست؟","اگر سند ورودی نرخ دهی نشده باشد، وضعیت آن ""بدون قیمت"" است. اگر ردیف‌های اقلام به صورت ناقص نرخ دهی شده باشند، وضعیت ""نرخ دهی ناقص"" است و اگر تمام ردیف‌ها به صورت کامل نرخ دهی شده باشند، وضعیت ""نرخ دهی شده"" خواهد بود."
"وضعیت مبلغی یک سند انبار خروجی چگونه مشخص می‌شود؟","اگر سند خروجی قیمت گذاری کاردکس شده باشد، وضعیت سند ""قیمت گذاری شده"" و اگر قیمت گذاری کاردکس نشده باشد، وضعیت ""بدون قیمت"" خواهد بود."
"گزینه ""وضعیت صدور سند حسابداری"" چه اطلاعاتی را در مورد سند انبار نمایش می‌دهد؟","این گزینه نشان می‌دهد که آیا سند حسابداری برای سند انبار مربوطه صادر شده است یا خیر. اگر صادر نشده باشد وضعیت ""حسابداری نشده"" و اگر صادر شده باشد وضعیت ""حسابداری شده"" خواهد بود."
"کاربرد گزینه ""چاپ"" در فرم سند انبار چیست و چه امکانی برای سفارشی‌سازی آن وجود دارد؟","از گزینه چاپ برای چاپ سند انبار استفاده می‌شود. برای این کار یک الگوی پیشفرض وجود دارد و در صورت داشتن دسترسی، می‌توان الگوهای آن را تغییر داد و به عنوان یک الگوی چاپ جدید ذخیره نمود."
"گزینه ""سایر عملیات"" در صفحه مشاهده سند انبار چه امکاناتی را در اختیار کاربر قرار می‌دهد؟","این گزینه امکان ایجاد یک سند انبار جدید و همچنین نمایش فهرست اسناد انبار را فراهم می‌سازد."
"فیلدهای ""نام شرکت"" و ""سال مالی"" در فرم مشاهده سند انبار به ترتیب چه مواردی را نشان می‌دهند؟","""نام شرکت""، شرکتی را که سند انبار در آن ایجاد شده نمایش می‌دهد و ""سال مالی""، سال مالی مربوط به همان شرکت را که سند در آن ثبت شده است، نمایش می‌دهد."
"کاربرد گزینه ""بارگذاری مجدد"" در فرم مشاهده سند انبار چیست؟","این گزینه امکان بارگذاری مجدد فرم سند انبار را فراهم می‌کند."
"در صفحه مشاهده سند انبار، فیلد ""نام الگوی سند انبار"" چه اطلاعاتی را نمایش می‌دهد؟","نام الگوی سند انباری است که از روی آن سند انبار ایجاد شده است."
"گزینه ""وضعیت سند"" در فرم مشاهده سند انبار چه حالت‌هایی را می‌تواند داشته باشد؟","وضعیت سند می‌تواند یکی از این سه حالت باشد: تایید شده، ثبت شده و باطل شده."
"اولین وضعیت یک سند انبار پس از ایجاد چیست و برای تغییر آن (مانند تایید یا ابطال) از چه گزینه‌ای استفاده می‌شود؟","اولین وضعیت یک سند، ""ثبت شده"" می‌باشد و برای تایید، ابطال یا برگشت از تایید آن از گزینه ""تغییر وضعیت"" استفاده می‌شود."
"در چه شرایطی دکمه ""ذخیره"" در فرم مشاهده سند انبار غیرفعال است و چه عاملی آن را مجدداً فعال می‌کند؟","اگر وضعیت سند ""ثبت شده"" باشد، گزینه ذخیره غیرفعال است. به محض تغییر در یکی از فیلدهای سند، این گزینه فعال شده و کاربر می‌تواند تغییرات را ذخیره نماید."
"عملکرد گزینه ""کپی"" در صفحه مشاهده یک سند انبار چیست؟","با استفاده از این گزینه می‌توان از روی سند انبار موجود، یک سند انبار دیگر با الگوی مشابه به همراه اطلاعات درج شده در فیلدهای سربرگ و اقلام، در یک تب جدید ایجاد کرد."
"سه حالت مختلف ""وضعیت مبلغی سند"" برای یک سند انبار ورودی بر اساس نرخ‌دهی اقلام آن چیست؟","اگر سند ورودی نرخ دهی نشده باشد، وضعیت آن ""بدون قیمت"" است. اگر ردیف‌های اقلام به صورت ناقص نرخ دهی شده باشند، وضعیت ""نرخ دهی ناقص"" است و اگر تمام ردیف‌ها به صورت کامل نرخ دهی شده باشند، وضعیت ""نرخ دهی شده"" خواهد بود."
"وضعیت مبلغی یک سند انبار خروجی چگونه مشخص می‌شود؟","اگر سند خروجی قیمت گذاری کاردکس شده باشد، وضعیت سند ""قیمت گذاری شده"" و اگر قیمت گذاری کاردکس نشده باشد، وضعیت ""بدون قیمت"" خواهد بود."
"گزینه ""وضعیت صدور سند حسابداری"" چه اطلاعاتی را در مورد سند انبار نمایش می‌دهد؟","این گزینه نشان می‌دهد که آیا سند حسابداری برای سند انبار مربوطه صادر شده است یا خیر. اگر صادر نشده باشد وضعیت ""حسابداری نشده"" و اگر صادر شده باشد وضعیت ""حسابداری شده"" خواهد بود."
"کاربرد گزینه ""چاپ"" در فرم سند انبار چیست و چه امکانی برای سفارشی‌سازی آن وجود دارد؟","از گزینه چاپ برای چاپ سند انبار استفاده می‌شود. برای این کار یک الگوی پیشفرض وجود دارد و در صورت داشتن دسترسی، می‌توان الگوهای آن را تغییر داد و به عنوان یک الگوی چاپ جدید ذخیره نمود."
"گزینه ""سایر عملیات"" در صفحه مشاهده سند انبار چه امکاناتی را در اختیار کاربر قرار می‌دهد؟","این گزینه امکان ایجاد یک سند انبار جدید و همچنین نمایش فهرست اسناد انبار را فراهم می‌سازد."
"فیلدهای ""نام شرکت"" و ""سال مالی"" در فرم مشاهده سند انبار به ترتیب چه مواردی را نشان می‌دهند؟","""نام شرکت""، شرکتی را که سند انبار در آن ایجاد شده نمایش می‌دهد و ""سال مالی""، سال مالی مربوط به همان شرکت را که سند در آن ثبت شده است، نمایش می‌دهد."
"کاربرد گزینه ""بارگذاری مجدد"" در فرم مشاهده سند انبار چیست؟","این گزینه امکان بارگذاری مجدد فرم سند انبار را فراهم می‌کند."
"سیستم انبار علاوه بر نگهداری موجودی تعدادی، چه مسئولیت مهم دیگری را بر عهده دارد؟","سیستم انبار مسئولیت نگهداری موجودی مبلغی را نیز بر عهده دارد."
"قیمت‌گذاری برای اسناد انبار ورودی که بدون عطف هستند، به چه روش‌هایی انجام می‌شود؟","قیمت اسناد ورودی بدون عطف به صورت دستی یا از طریق خواندن اطلاعات از زیرسیستم تعیین می‌شود."
"مبنای محاسبه قیمت برای اسناد انبار خروجی چیست؟","قیمت اسناد خروجی بر اساس محاسبات کاردکس اجرا و تعیین می‌شود."
"برای دسترسی به فهرست اسناد انبار از طریق منوهای سیستم، چه مسیری را باید طی کرد؟","برای مشاهده‌ی لیست سند انبار می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، سند انبار را انتخاب نمود."
"در صفحه فهرست سند انبار، چه ستون‌هایی برای نمایش اطلاعات اسناد وجود دارد؟","ستون‌های قابل نمایش در فهرست سند انبار عبارتند از: شماره سند، الگوی سند، نوع سند، انبار، تاریخ سند و وضعیت سند."
"کاربرد گزینه آبشاری ""فهرست سند انبار"" در بالای صفحه چیست؟","با استفاده از این گزینه می‌توان نماهای تعریف شده در سیستم را مشاهده کرد و همچنین تنظیمات مربوط به نما را ذخیره و مدیریت نمود."
"در ساختارهای شرکتی هلدینگ یا گروه، گزینه ""نام شرکت"" در بالای فهرست سند انبار چه کاربردی دارد؟","در شرکت‌هایی که به صورت گروه یا هلدینگ هستند، با استفاده از این گزینه می‌توان در صورت داشتن دسترسی، شرکت مورد نظر را انتخاب کرد تا لیستی از سندهای انبار ثبت شده مختص آن شرکت نمایش داده شود."
"چه رابطه‌ای بین گزینه‌های ""نام شرکت"" و ""سال مالی"" در صفحه فهرست سند انبار وجود دارد؟","گزینه ""سال مالی"" وابسته به ""نام شرکت"" است؛ با توجه به شرکت انتخابی، سال‌های مالی تعریف شده برای همان شرکت نمایش داده می‌شود."
"گزینه ""تنظیمات"" در بالای فهرست سند انبار، چه امکاناتی را برای سفارشی‌سازی نمایش فهرست فراهم می‌کند؟","گزینه ""تنظیمات"" شامل انتخاب ستون‌ها، مرتب‌سازی، گروه‌بندی و تجمیع فیلترها برای نمایش فهرست می‌باشد."
"چگونه می‌توان یک نمای خاص از فهرست اسناد انبار را با فیلترهای اعمال‌شده برای دیگران به اشتراک گذاشت؟","از گزینه ""کپی لینک نما"" برای به اشتراک‌گذاری صفحه فهرست با فیلترهای جاری استفاده می‌شود."
"در چه مواقعی کاربر نیاز به استفاده از گزینه ""بارگذاری مجدد"" در صفحه فهرست سند انبار پیدا می‌کند؟","گاهی پس از تغییر، حذف، ایجاد یک سند جدید یا اعمال فیلتر و جستجو، نیاز است که فهرست با استفاده از این گزینه مجدداً بارگذاری شود."
"گزینه ""تنظیم کننده عرض ستون"" چه عملکردی در جدول فهرست اسناد انبار دارد؟","تنظیم اتوماتیک عرض تمامی ستون‌های جدول فهرست از طریق این گزینه انجام می‌شود."
"بخش ""جستجو و فیلتر"" در بالای صفحه فهرست سند انبار چه امکانی به کاربر می‌دهد؟","در این بخش کاربر می‌تواند ستون‌های مورد نظر خود را برای فیلتر کردن و جستجو میان داده‌های آن ستون انتخاب نماید."
"در فرم مشاهده سند انبار، گزینه ""وضعیت سند"" چه حالت‌هایی را می‌تواند نمایش دهد؟","این گزینه وضعیت سند را مشخص می‌کند که عبارت است از: تایید شده، ثبت شده و باطل شده."
"اولین وضعیت یک سند انبار چیست و از گزینه ""تغییر وضعیت"" برای چه اقداماتی می‌توان استفاده کرد؟","اولین وضعیت یک سند، ""ثبت شده"" می‌باشد و برای تایید آن، برگشت از تایید، یا ابطال سند از گزینه ""تغییر وضعیت"" استفاده می‌شود."
