Question,Answer
در فرآیند بررسی اسناد، چه مواردی کنترل می‌شود؟,در این فرآیند مواردی نظیر تطابق مدارک سند با آنچه ثبت شده، صحیح بودن حساب‌های انتخاب شده و مناسب بودن توضیح برای هر قلم سند کنترل می‌شود.
چگونه می‌توان از فهرست اسناد حسابداری مستقیماً به صفحه بررسی اسناد رفت؟,در فهرست سند حسابداری، با قرار گرفتن روی هر ردیف، در بخش لینک‌های مرتبط، لینکی به صفحه بررسی اسناد وجود دارد که با انتخاب آن می‌توان به صفحه بررسی اسناد رفت.
در صفحه بررسی اسناد، اطلاعات مربوط به شرکت، دفتر و سال مالی بر چه اساسی نمایش داده می‌شوند و آیا قابل تغییر هستند؟,این اطلاعات از پیش‌فرض‌های کاربر فراخوانی می‌شوند و کاربر می‌تواند آن‌ها را تغییر دهد.
در صفحه بررسی اسناد، به طور پیش‌فرض کدام دسته از اسناد نمایش داده می‌شوند و چگونه می‌توان اسناد بررسی شده را مشاهده کرد؟,"به طور پیش‌فرض اسناد حسابداری موقت نمایش داده می‌شود و می‌توان با تغییر وضعیت به ""بررسی شده""، فهرست اسناد بررسی شده را مشاهده نمود."
در صفحه بررسی اسناد، برای مشاهده جزئیات (اقلام) یک سند حسابداری چه باید کرد؟,با قرار گرفتن روی هر ردیف از فهرست اسناد، جزئیات آن سند حسابداری در بخش اقلام نمایش داده می‌شود.
چگونه می‌توان در حین فرآیند بررسی، یک سند حسابداری را برای اصلاح باز کرد؟,با انتخاب شماره سند که به رنگ آبی است، در صورت داشتن دسترسی، سند حسابداری مربوطه باز شده و می‌توان اصلاحات لازم را انجام داد.
آیکون یادداشت که در کنار هر ردیف سند وجود دارد، چه کاربردی دارد؟,با انتخاب آیکون یادداشت، شرح سربرگ سند حسابداری مربوط به آن ردیف مشاهده می‌شود.
"فرآیند نهایی کردن بررسی و تغییر وضعیت یک یا چند سند به حالت ""بررسی شده"" چگونه است؟","پس از بررسی‌ها، سند یا سندهای مورد نظر انتخاب شده، سپس گزینه ""بررسی"" انتخاب می‌شود، توضیحات لازم (اختیاری) وارد شده و با انتخاب کلید تایید، وضعیت سند به ""بررسی شده"" تغییر می‌کند."
چه اطلاعاتی در فهرست اسناد حسابداری صفحه بررسی اسناد نمایش داده می‌شود؟,اطلاعاتی مانند نوع سند، شعبه، تاریخ، شماره‌های سند (عطف و فرعی)، صادر کننده و مبلغ کل سند نمایش داده می‌شود.
"لزوم داشتن ""دسترسی"" برای ویرایش سند در حین بررسی، چه چیزی را در مورد معماری سیستم نشان می‌دهد؟",این موضوع نشان می‌دهد که سیستم دارای یک مکانیزم کنترل دسترسی مبتنی بر نقش است که در آن، اختیارات کاربران برای مشاهده و ویرایش اطلاعات متفاوت است.
"نمایش پیش‌فرض اسناد ""موقت"" در صفحه بررسی اسناد، چگونه به بهینه‌سازی فرآیند کاری حسابرس کمک می‌کند؟",این ویژگی با نمایش خودکار اسنادی که نیاز به اقدام دارند، باعث تمرکز کاربر بر روی وظایف باقی‌مانده شده و فرآیند بررسی را تسریع و کارآمدتر می‌کند.
محدودیت اصلی قابلیت جابجایی اسناد از نظر تاریخ چیست؟,جابجایی اسناد فقط برای اسنادی امکان‌پذیر است که در یک روز صادر شده‌اند.
برای تغییر ترتیب اسنادی که در روزهای متفاوتی صادر شده‌اند، چه اقدامی لازم است؟,برای جابجایی اسناد در روزهای مختلف، نیاز به تغییر تاریخ سند می‌باشد.
در صفحه جابجایی اسناد، کدام دسته از اسناد حسابداری نمایش داده نمی‌شوند؟,"اسناد حسابداری با وضعیت ""قطعی شده"" در فهرست اسناد قابل جابجایی نمایش داده نمی‌شوند."
چگونه می‌توان یک سند را در فهرست جابجایی اسناد با استفاده از کشیدن و رها کردن (Drag and Drop) جابجا کرد؟,در صورتی که فقط یک قلم سند برای جابجایی مد نظر باشد، می‌توان با قرار گرفتن روی ردیف آن و با استفاده از کشیدن و رها کردن، آن را در محل مورد نظر قرار داد.
فرآیند جابجایی چند سند به صورت همزمان چگونه انجام می‌شود؟,"ابتدا اسناد مورد نظر انتخاب شده، سپس گزینه ""جابجایی"" در بالا و سمت چپ صفحه انتخاب می‌شود. در پنجره باز شده، شماره روزانه شروع مشخص شده و اسناد به ترتیب شماره سند، شماره‌های جدید را دریافت می‌کنند."
"اگر دو سند برای جابجایی انتخاب شوند و شماره شروع روزانه ""2"" تعیین گردد، شماره روزانه آن‌ها چگونه تغییر می‌کند؟",شماره روزانه آن‌ها با توجه به شماره سند، به ترتیب به 2 و 3 تغییر می‌یابد.
"مستثنی شدن اسناد ""قطعی شده"" از فرآیند جابجایی، چه مفهومی را در مورد چرخه حیات اسناد در سیستم می‌رساند؟","این موضوع نشان می‌دهد که اسناد در سیستم دارای یک چرخه حیات هستند و پس از رسیدن به مرحله ""قطعی""، برای حفظ یکپارچگی داده‌ها و جلوگیری از تغییرات، قفل شده و غیرقابل تغییر در نظر گرفته می‌شوند."
"هدف اصلی از تغییر ""شماره روزانه"" در فرآیند جابجایی اسناد چیست؟",هدف، اصلاح ترتیب منطقی و زمانی اسناد ثبت شده در یک روز است تا اثرات مالی آن‌ها به درستی در حساب‌ها منعکس شود.
از کجا می‌توان به صورت میان‌بر به صفحه جابجایی اسناد دسترسی پیدا کرد؟,"در فهرست اصلی اسناد حسابداری، با قرار گرفتن روی هر ردیف، در بخش ""لینک‌های مرتبط""، لینکی برای رفتن به صفحه جابجایی اسناد وجود دارد."
چه شرکت‌هایی ملزم به انجام فرآیند تسعیر ارز هستند؟,تمام شرکت‌هایی که کل یا بخشی از مبادلات مالی خود را با ارز خارجی انجام می‌دهند، نیاز به انجام تسعیر ارز دارند.
هدف اصلی شرکت‌ها از انجام تسعیر ارز چیست؟,هدف اصلی شناسایی میزان فروش و سود واقعی شرکت است.
چه عواملی بر تعیین بازه‌های زمانی برای انجام تسعیر ارز (روزانه، ماهانه یا سالانه) تأثیرگذار است؟,وضعیت ثبات اقتصادی و ثبات بازارهای مالی؛ هرچه ثبات اقتصادی بیشتر باشد، بازه‌های زمانی تسعیر می‌تواند طولانی‌تر باشد.
چه رابطه‌ای بین ثبات اقتصادی یک کشور و فرکانس انجام تسعیر ارز وجود دارد؟,رابطه معکوس وجود دارد؛ هر چه ثبات اقتصادی بیشتر باشد، نیاز به تسعیر ارز در بازه‌های زمانی کوتاه‌تر، کمتر شده و می‌توان آن را در فواصل طولانی‌تری مانند سالانه انجام داد.
"در فرآیند ""تسعیر ارز اقلام پولی""، چه نوع حساب‌هایی مورد محاسبه قرار می‌گیرند؟",در این نوع تسعیر، اقلام پولی مانند حساب‌ها و اسناد دریافتنی، حساب‌ها و اسناد پرداختنی، و حساب‌های بانکی محاسبه می‌شوند.
سود یا زیان حاصل از تسعیر ارز اقلام پولی به کدام حساب منتقل می‌شود؟,"سود یا زیان شناسایی شده از این فرآیند به حساب ""سود (زیان) تسعیر ارز"" منتقل می‌شود."
"هدف از صدور ""سند تسعیر ارز گزارشگری"" چیست؟",هدف این است که مانده همه حساب‌های دائم (دارایی‌ها و بدهی‌ها به غیر از حقوق مالکانه) به ارز عملیاتی، با یک نرخ ارز مشخص محاسبه شود.
"سود یا زیان ناشی از ""تسعیر ارز گزارشگری"" در کدام حساب ثبت می‌گردد؟","سود یا زیان ناشی از این نوع تسعیر در حساب ""تفاوت تسعیر ارز ناشی از عملیات خارجی"" ثبت می‌شود."
"وجود قابلیت ""تسعیر ارز گزارشگری"" چه ویژگی‌ای را در مورد معماری سیستم حسابداری نشان می‌دهد؟",این قابلیت نشان می‌دهد که سیستم قادر است تمام تراکنش‌ها را علاوه بر ارز عملیاتی، با دو ارز دیگر نیز ثبت و نگهداری کند.
برای ایجاد یک الگوی تسعیر ارز جدید از طریق منوی اصلی سیستم، چه مسیری باید طی شود؟,برای ایجاد الگوی جدید باید از مسیر «منوی اصلی/ حسابداری مالی/ دفتر کل/ اسناد/ الگوی سند تسعیر ارز»، کلید «+» را انتخاب کرد.
در فرم معرفی الگوی تسعیر ارز، فیلد «کد» چه ویژگی‌ای باید داشته باشد؟,کد الگو که در این قسمت مشخص می‌شود نباید تکراری باشد.
گزینه «پیش فرض» در فرم معرفی الگوی تسعیر ارز چه کاربردی دارد؟,با انتخاب این گزینه، در زمان صدور سند تسعیر ارز، این الگو به عنوان پیش فرض برای کاربر نمایش داده می‌شود.
فیلد «نوع الگو» در چه شرایطی در صفحه معرفی الگو نمایش داده می‌شود و شامل چه گزینه‌هایی است؟,این فیلد در صورتی نمایش داده می‌شود که «ارز گزارشگری» در تنظیمات دفتر کل تعریف شده باشد و شامل گزینه‌های «تسعیر ارز اقلام پولی» و «تسعیر به ارز گزارشگری» است.
بخش «اقلام الگو» در فرم تعریف الگوی تسعیر ارز از چه ستون‌هایی تشکیل شده است؟,این بخش شامل چهار ستون است: حساب تسعیر پذیر، تفصیل‌های حساب تسعیر پذیر، حساب تفاوت تسعیر، و تفصیل‌های حساب تفاوت تسعیر.
تفاوت اصلی در حساب‌های قابل انتخاب برای ستون «حساب تسعیر پذیر» بین دو نوع الگوی «تسعیر ارز اقلام پولی» و «تسعیر به ارز گزارشگری» چیست؟,اگر نوع الگو «تسعیر ارز اقلام پولی» باشد، فقط معین‌هایی که ویژگی «قلم پولی» دارند قابل انتخاب هستند. اما اگر نوع الگو «تسعیر به ارز گزارشگری» باشد، همه حساب‌های معین قابل انتخاب می‌باشند.
منظور از «حساب تفاوت تسعیر» در الگوی تسعیر ارز چیست؟,«حساب تفاوت تسعیر» حسابی است که سود و زیان ناشی از عملیات تسعیر در آن ثبت می‌شود؛ به عنوان مثال برای تسعیر ارز اقلام پولی، این حساب «سود (زیان) تسعیر ارز» است.
بر اساس توصیه حسابداری ذکر شده در متن، برای الگوی نوع «تسعیر به ارز گزارشگری»، کدام حساب‌های معین باید انتخاب شوند؟,توصیه شده است که به لحاظ حسابداری، همه معین‌های موجود در گروه حساب دارایی‌ها و بدهی‌ها، به استثنای حقوق مالکانه، انتخاب شوند.
چه محدودیتی برای حذف یک الگوی تسعیر ارز وجود دارد و راهکار جایگزین در صورت وجود محدودیت چیست؟,الگوی تسعیر ارز تا زمانی که در هیچ سندی استفاده نشده باشد قابل حذف است. اگر الگو گردش داشته باشد (استفاده شده باشد)، دیگر قابل حذف نیست اما می‌توان با غیر فعال کردن آن، از نمایش آن در عملیات آتی جلوگیری کرد.
در فرم ثبت سند تسعیر ارز، فیلد «نوع سند» چه گزینه‌هایی را شامل می‌شود و کدام یک به عنوان پیش‌فرض انتخاب شده است؟,این فیلد شامل دو نوع «تسعیر ارز اقلام پولی» و «تسعیر به ارز گزارشگری» است که به صورت پیش‌فرض، «تسعیر ارز اقلام پولی» انتخاب شده است.
مقدار اولیه فیلد «شعبه» در صفحه ثبت سند تسعیر ارز بر چه اساسی تعیین می‌شود و آیا کاربر می‌تواند آن را تغییر دهد؟,این فیلد به صورت پیش‌فرض با شعبه‌ای که در تنظیمات کاربر مشخص شده است تکمیل می‌شود و قابل تغییر است.
فیلد «تا تاریخ» به صورت پیش‌فرض با چه تاریخی تکمیل می‌شود؟,به صورت پیش‌فرض با تاریخ روز جاری تکمیل شده است، اما کاربر می‌تواند آن را به تاریخ مورد نظر برای صدور سند تغییر دهد.
نمایش فیلدهای «ارز مبنا» و «نرخ تبدیل ارز عملیاتی» در فرم ثبت سند تسعیر ارز، به کدام انتخاب وابسته است؟,این دو فیلد تنها در صورتی نمایش داده می‌شوند که «نوع سند» بر روی «تسعیر ارز اقلام پولی» تنظیم شده باشد.
در فیلدهای مربوط به نرخ تبدیل ارز (عملیاتی و گزارشگری)، چه روشی برای وارد کردن دستی نرخ به جای انتخاب از فهرست وجود دارد؟,با انتخاب گزینه «T» می‌توان نرخ ارز را به صورت دستی وارد کرد.
کدام نرخ‌های تبدیل ارز برای انتخاب در فهرست‌های مربوطه نمایش داده می‌شوند؟,نرخ تبدیل ارزهای تعریف شده در سیستم که تاریخ مؤثر آنها کوچکتر یا مساوی تاریخ وارد شده در فیلد «تا تاریخ» است، نمایش داده می‌شوند.
اگر کاربر فیلد «شرح» را در فرم ثبت سند تسعیر ارز خالی بگذارد، چه اتفاقی می‌افتد؟,در صورتی که کاربر شرحی وارد نکند، شرح به صورت خودکار توسط سیستم تکمیل می‌گردد.
چه عاملی باعث می‌شود که نرخ تبدیل برای یک ارز گزارشگری (اول یا دوم) به طور خودکار تنظیم و غیرقابل ویرایش شود؟,در صورتی که ارز گزارشگری اول یا دوم با ارز انتخاب شده در فیلد «ارز مبنا» یکسان باشد، با تعیین نرخ در «نرخ تبدیل ارز عملیاتی»، نرخ آن ارز گزارشگری نیز به طور خودکار تکمیل شده و قابل تغییر نخواهد بود.
پس از تکمیل تمام اطلاعات لازم در فرم، فرآیند صدور سند تسعیر ارز چگونه نهایی می‌شود؟,پس از تکمیل اطلاعات، با انتخاب گزینه «صدور سند» از سمت چپ بالای صفحه، سند مورد نظر صادر می‌گردد.
مهم‌ترین پیامد قطعی کردن یک سند حسابداری چیست؟,پس از قطعی کردن، دیگر امکان ویرایش یا حذف آن سند وجود ندارد.
در شرکت‌های خصوصی، چه رابطه‌ای بین قطعی کردن اسناد و تهیه دفاتر قانونی وجود دارد؟,اساس اسناد قطعی شده، مبنای تهیه دفاتر قانونی است.
پیش‌نیاز اصلی برای صدور سند کل و تهیه گزارش دفاتر قانونی در یک سال مالی چیست؟,پیش نیاز این امور، قطعی کردن همه اسناد در سال مالی مورد نظر است.
بر اساس تنظیمات سیستم، عملیات قطعی کردن اسناد به چند روش و در چه سطوحی قابل انجام است؟,این عملیات به دو روش قابل انجام است: «در سطح شرکت» که حالت پیش‌فرض است، و «در سطح شعبه» که نیازمند تنظیمات خاصی است.
پیامد اصلی قطعی کردن اسناد حسابداری چیست و آیا این عملیات برگشت‌پذیر است؟,اسناد قطعی‌شده غیرقابل ویرایش خواهند بود و به هیچ عنوان امکان برگشت از عملیات قطعی کردن وجود ندارد.
در چه شرایطی فیلد «شعبه» در صفحه قطعی کردن اسناد نمایش داده می‌شود؟,این فیلد زمانی نمایش داده می‌شود که در تنظیمات سیستم، شماره‌گذاری و قطعی کردن اسناد «در سطح شعب» تعریف شده باشد.
هنگامی که قطعی کردن اسناد در سطح شرکت تنظیم شده باشد، این عملیات از طریق کدام شعبه انجام می‌شود؟,در این حالت، عملیات قطعی کردن همواره از طریق شعبه‌ی دفتر مرکزی قابل انجام است.
در صفحه قطعی کردن اسناد، فیلدهای «تاریخ ابتدا» و «تاریخ انتها» چگونه به صورت خودکار مقداردهی می‌شوند؟,«تاریخ ابتدا» بر اساس تاریخ آخرین سند قطعی شده و «تاریخ انتها» بر اساس تاریخ آخرین سندی که در وضعیت «بررسی» قرار دارد، تکمیل می‌شود.
آیا پس از قطعی کردن اسناد در یک بازه زمانی مشخص، می‌توان یک سند حسابداری جدید در همان بازه صادر کرد؟,خیر، در محدوده‌ی زمانی که اسناد آن قطعی شده‌اند، امکان صدور سند حسابداری جدید وجود نخواهد داشت.
سیستم چه زمانی پیام خطای «بازه تاریخی انتخاب شده برای قطعی کردن اسناد مجاز نمی باشد» را به کاربر نمایش می‌دهد؟,زمانی که کاربر تاریخ انتها را تغییر می‌دهد ولی در آن تاریخ، هیچ سند بررسی شده‌ای وجود نداشته باشد، این پیام نمایش داده می‌شود.
در فهرست اسناد آماده قطعی شدن، چه تفاوتی بین انتخاب یک ردیف خاص و فشردن دکمه «قطعی کردن» با انتخاب گزینه «قطعی کردن همه» وجود دارد؟,با انتخاب یک ردیف، عملیات قطعی شدن فقط تا آن ردیف انجام می‌شود، در حالی که با انتخاب «قطعی کردن همه»، تمام اسناد موجود در فهرست قطعی می‌شوند.
از اینکه تاریخ انتها بر اساس آخرین سند در وضعیت «بررسی» تکمیل می‌شود، چه پیش‌نیازی را برای اسناد قبل از قطعی شدن می‌توان استنباط کرد؟,می‌توان استنباط کرد که اسناد حتما باید ابتدا در وضعیت «بررسی» قرار گرفته باشند تا بتوانند برای عملیات قطعی شدن انتخاب شوند.
برای فعال‌سازی قابلیت قطعی کردن اسناد به تفکیک شعب برای یک دوره مالی، چه تنظیماتی باید اعمال شود؟,باید در تنظیمات دفتر کل برای دوره مالی مورد نظر، گزینه «قطعی‌کردن اسناد به تفکیک شعب» انتخاب شده باشد.
قبل از نهایی شدن فرآیند، سیستم چه هشدار مهمی را در قالب یک پیام به کاربر نمایش می‌دهد؟,سیستم پیامی نمایش می‌دهد که در خصوص برگشت‌ناپذیر بودن عملیات قطعی کردن به کاربر هشدار می‌دهد.
حالت پیش فرض برای تجمیع اطلاعات ویژگی پیگیری در مرور حساب ها چیست؟,"حالت پیش فرض برای تجمیع، بر اساس ""شماره و تاریخ پیگیری"" است."
"انتخاب گزینه ""شماره و تاریخ پیگیری"" در تنظیمات گزارش ها چه تأثیری بر گزارش مرور حساب ها دارد؟",در صورت انتخاب این گزینه، اقلام سند حسابداری با شماره و تاریخ پیگیری یکسان، به هنگام نمایش در گزارش مرور حساب ها با هم تجمیع می شوند.
"تفاوت بین گزینه تجمیع ""شماره و تاریخ پیگیری"" و گزینه ""شماره پیگیری"" در چیست؟","در حالت ""شماره و تاریخ پیگیری""، اقلام با شماره و تاریخ یکسان تجمیع می شوند، در حالی که در حالت ""شماره پیگیری""، اقلام فقط بر اساس شماره پیگیری یکسان و بدون در نظر گرفتن تاریخ، تجمیع می شوند."
پس از اعمال تغییرات در تنظیمات گزارش ها، چگونه می توان این تغییرات را ذخیره کرد؟,پس از انجام تنظیمات مورد نظر، باید کلید ذخیره را در گوشه سمت چپ و بالا انتخاب نمود تا اطلاعات تغییر یافته ذخیره شود.
سازمان‌ها از «سند کل» برای تهیه کدام یک از دفاتر قانونی خود استفاده می‌کنند؟,سازمان‌ها بر اساس سند کل، دفتر روزنامه خود را که یکی از دفاتر قانونی است، تهیه می‌کنند.
برای ایجاد یک سند کل جدید در سیستم حسابداری، از چه مسیری باید اقدام کرد؟,باید از مسیر «حسابداری مالی/ دفتر کل/ اسناد/ سند کل» گزینه «+» را انتخاب نمود.
فرآیند محاسباتی و تجمیع مبالغ برای ایجاد ارقام در «سند کل» چگونه است؟,ابتدا تمام اسناد قطعی در یک بازه زمانی بازیابی می‌شوند، سپس مبالغ بدهکار و بستانکار حساب‌های معین مربوط به هر حساب کل جمع شده و نتیجه در حساب کل مربوطه نمایش داده می‌شود.
چه شرط یا وضعیتی برای اسناد حسابداری الزامی است تا در فرآیند صدور سند کل لحاظ شوند؟,اسناد حسابداری حتماً باید دارای وضعیت «قطعی» باشند تا در سند کل تجمیع شوند.
در صفحه صدور سند کل، فیلتر «تاریخ» به صورت پیش‌فرض بر چه اساسی مقداردهی می‌شود؟,تاریخ ابتدا و انتهای این فیلتر بر اساس کوچکترین و بزرگترین تاریخ اسناد قطعی شده نمایش داده می‌شود.
در بخش «روش صدور سند»، چه گزینه‌هایی برای کاربر وجود دارد و کدام یک به عنوان پیش‌فرض تنظیم شده است؟,گزینه‌ها شامل کلی، روزانه، ماهانه و دوره‌ای است و پیش‌فرض آن روش «ماهانه» است.
انتخاب روش صدور «دوره‌ای» برای سند کل، بر چه مبنایی عمل می‌کند؟,این روش، سند کل را بر اساس دوره‌های مالی که در سال مالی تعریف شده‌اند، صادر می‌کند.
گزینه پیش‌فرض «صدور سند کل مجزا برای اسناد پایان سال» چه کاربردی دارد؟,این گزینه باعث می‌شود که برای اسناد مربوط به پایان سال، سندهای کل جداگانه‌ای صادر شود.
در فیلترهای صدور سند کل، کاربر می‌تواند انتخاب کند که سند بر چه مبنایی صادر شود؟,کاربر می‌تواند مشخص کند که سند کل بر اساس «تاریخ» یا «شماره سند» صادر شود.
پنج هدف اصلی که گزارش «مرور حساب‌ها» به کاربر برای دستیابی به آن‌ها کمک می‌کند، کدامند؟,این گزارش به کاربر کمک می‌کند تا: ۱. گردش و مانده حساب‌ها را در هر سطح و بازه زمانی دلخواه بررسی کند. ۲. جزئیات تراکنش‌ها را به تفکیک حساب و تفصیل مشاهده کند. ۳. اطلاعات و تراکنش‌های ارزی را رصد نماید. ۴. عملکرد مالی هر بخش را آنالیز کند. ۵. تصمیمات آگاهانه و مبتنی بر اطلاعات لحظه‌ای اتخاذ نماید.
برای دسترسی به گزارش «مرور حساب‌ها» از منوی اصلی سیستم، چه مسیری را باید دنبال کرد؟,از منوی اصلی سیستم، مسیر حسابداری مالی / دفتر کل / گزارش‌ها / مرور حساب‌ها را باید انتخاب کرد.
زبانه های مختلف گزارش «مرور حساب‌ها» که اطلاعات را بر اساس فیلترهای تعیین شده نمایش می‌دهند، کدامند؟,شامل شعبه، گروه حساب، حساب کل، حساب معین، تفصیل‌ها، ارز سند، ارز مبنا، نوع نرخ ارز، پیگیری، و ریز گردش است.
فیلتر «ارز اصلی گزارش» چه کاربردی دارد و چه گزینه‌هایی را شامل می‌شود؟,این فیلتر مشخص می‌کند که تمام اطلاعات گزارش بر اساس کدام ارز نمایش داده شود. به صورت پیش‌فرض ارز عملیاتی انتخاب شده است، اما در صورت وجود، می‌توان ارزهای گزارشگری اول و دوم را نیز انتخاب کرد.
در فیلتر «نوع بازه زمانی»، چه تفاوت‌هایی بین انتخاب گزینه «دوره مالی» و «تاریخ» وجود دارد؟,در صورت انتخاب «دوره مالی»، می‌توان دوره‌های مالی تعریف‌شده را فیلتر نمود. در صورت انتخاب «تاریخ»، می‌توان محدوده دقیق‌تری برای گزارش بر اساس تاریخ اسناد تعیین کرد.
فعال کردن گزینه «نمایش حساب‌های با مانده» چه تأثیری بر نتایج گزارش دارد؟,با انتخاب این گزینه، با وجود اینکه یک حساب ممکن است گردش داشته باشد، تنها حساب‌هایی نمایش داده می‌شوند که مانده نهایی آن‌ها غیر از صفر باشد.
کدام وضعیت‌های سند را می‌توان برای گزارش‌گیری انتخاب کرد و کدام وضعیت سند در گزارش‌ها نمایش داده نمی‌شود؟,می‌توان اسناد با وضعیت‌های موقت، بررسی شده و قطعی شده را برای گزارش‌گیری انتخاب کرد. اسناد با وضعیت یادداشت در گزارش‌ها نمایش داده نمی‌شوند.
در بخش «فیلترهای بیشتر»، چه گزینه‌هایی برای فیلتر کردن بر اساس ویژگی‌های خاص حساب‌های معین وجود دارد؟,سه گزینه برای فیلتر کردن حساب‌های معین وجود دارد: ویژگی ارزی، ویژگی پیگیری، و ویژگی مقداری.
چگونه می‌توان در گزارش «مرور حساب‌ها» اسنادی را پیدا کرد که توسط یک شخص خاص صادر شده‌اند؟,از بخش «فیلترهای بیشتر»، در فیلتر «صادر کننده»، می‌توان شخص یا اشخاص مورد نظر را انتخاب کرد تا فقط اسنادی که توسط آن‌ها صادر شده در گزارش نمایش داده شود.
کاربر چگونه می‌تواند گردش دقیق هزینه حقوق را به تفکیک مراکز هزینه مشاهده کند؟,ابتدا در زبانه «گروه حساب»، گروه هزینه‌ها را انتخاب می‌کند. سپس در زبانه «معین»، حساب معین مربوط به هزینه حقوق را انتخاب می‌کند. در نهایت با کلیک روی زبانه «تفصیل‌ها» و انتخاب تفصیل مرکز هزینه، اطلاعات هزینه حقوق به تفکیک مراکز هزینه را مشاهده خواهد کرد.
در زبانه «ریز گردش»، چگونه می‌توان به سند حسابداری مربوط به یک قلم خاص دسترسی پیدا کرد؟,در زبانه «ریز گردش»، با کلیک کردن روی لینک شماره سند مربوط به قلم مورد نظر، می‌توان به سند حسابداری آن دسترسی داشت.
چه قابلیتی برای کار با مبالغ عددی در جدول گزارش وجود دارد؟,در صورت انتخاب و کشیدن ماوس (drag) روی مبالغ مورد نظر، امکان مشاهده تعداد و مجموع مبالغ انتخابی در پایین صفحه وجود دارد. همچنین با کپی کردن سلول‌های انتخاب شده، سربرگ آن‌ها نیز در اکسل کپی می‌شود.
از وجود امکان انتخاب شرکت و دفتر در بالای فرم گزارش چه استنباطی در مورد معماری سیستم می‌توان کرد؟,این قابلیت نشان می‌دهد که سیستم برای پشتیبانی از ساختار چند شرکتی یا هلدینگ طراحی شده است و می‌تواند اطلاعات مالی شرکت‌ها و دفاتر مختلف را به صورت مجزا مدیریت و گزارش‌دهی کند.
چرا گزارش «مرور حساب‌ها» یک ابزار تحلیلی کارآمدتر از گزارش‌های ایستا محسوب می‌شود؟,زیرا این گزارش به صورت تعاملی و پویا عمل می‌کند و به کاربر اجازه می‌دهد با فیلتر کردن یک حساب در یک زبانه (مانند گروه حساب) و سپس حرکت به زبانه دیگر (مانند حساب معین)، به صورت سلسله مراتبی داده‌ها را پالایش کرده و به جزئیات دقیق‌تر دست یابد.
برای دسترسی به گزارش «ساختار حساب‌ها» از منوی اصلی چه مسیری باید طی شود؟,برای استفاده از این گزارش، باید از مسیر منوی اصلی سیستم / حسابداری مالی / دفتر کل / گزارش‌ها / ساختار حساب‌ها اقدام کرد.
هنگام استفاده از گزارش ساختار حساب‌ها، انتخاب کدام فیلتر اجباری است؟,انتخاب فیلتر «ساختار حساب» برای دریافت گزارش اجباری است.
اگر در تنظیمات کاربری، شرکت پیش‌فرض مشخص نشده باشد، کاربر پس از باز کردن گزارش ساختار حساب با چه وضعیتی روبرو می‌شود؟,در صورتی که اطلاعات پیش‌فرض در تنظیمات کاربر مشخص نشده باشد، پس از باز شدن گزارش، کاربر نیاز دارد که ابتدا شرکت مورد نظر را انتخاب کند.
فیلتر «نوع تفصیل» در گزارش ساختار حساب‌ها چگونه عمل می‌کند، به خصوص وقتی چند نوع تفصیل انتخاب شود؟,"این فیلتر به صورت ""یا"" عمل می‌کند؛ یعنی اگر چند نوع تفصیل (مثلاً مرکز هزینه و پروژه) انتخاب شوند، حساب‌هایی نمایش داده می‌شوند که با حداقل یکی از آن‌ها ارتباط داشته باشند."
چنانچه کاربر هیچ‌کدام از فیلترهای گزارش ساختار حساب را انتخاب نکند، چه نتیجه‌ای دریافت خواهد کرد؟,در صورتی که هیچ فیلتری انتخاب نشود، کلیه اطلاعات نمایش داده می‌شود، زیرا انتخاب نشدن یک فیلتر به معنای انتخاب همه موارد آن است.
زبانه‌های اصلی گزارش ساختار حساب‌ها که اطلاعات را به تفکیک نمایش می‌دهند، کدامند؟,زبانه‌های گزارش شامل گروه حساب، حساب کل، حساب معین، و جزییات ساختار است.
در زبانه «حساب معین»، چه اطلاعاتی در مورد ویژگی‌های یک حساب نمایش داده می‌شود؟,اطلاعاتی نظیر کد، عنوان، نوع حساب، ماهیت، حساب طرف مقابل، کنترل ماهیت طی سال، ماژول صادرکننده، ویژگی ارزی و قلم پولی، ارز پیش‌فرض، وضعیت، ویژگی پیگیری و مقداری، و توضیحات نمایش داده می‌شود.
چگونه می‌توان در گزارش، اطلاعات را فقط برای یک «گروه حساب» خاص و زیرمجموعه‌های آن مشاهده کرد؟,کاربر می‌تواند در زبانه «گروه حساب» یک یا چند ردیف را انتخاب کرده و سپس به زبانه‌های دیگر مانند «جزییات ساختار» برود تا اطلاعات را فقط بر اساس ردیف‌های منتخب مشاهده کند.
در زبانه «جزییات ساختار»، ستون‌های مربوط به تفصیل‌ها چه اطلاعاتی را نمایش می‌دهند؟,این زبانه شامل ستون‌هایی برای «تفصیل‌ها» (تفصیل‌های مرتبط با معین)، «تفصیل‌های اختیاری» (تفصیل‌های با ارتباط اختیاری)، و «تفصیل‌های گروهبندی ۱ و ۲» (در صورت استفاده از گروه‌بندی در ارتباط معین با تفصیل) می‌باشد.
فیلتر «نقش شخص» در گزارش ساختار حساب‌ها چه کاربردی دارد؟,با استفاده از این فیلتر می‌توان از بین نقش‌های تعریف شده برای اشخاص حقیقی و حقوقی، یک یا چند نقش را انتخاب کرد تا فقط حساب‌هایی که با آن نقش‌ها مرتبط هستند، در گزارش نمایش داده شوند.
