Question,Answer
ارز سفارش چگونه تعیین می‌شود و امکان تغییر آن به چه صورت است؟,ارزی که براساس آن توافق قیمتها با مشتری انجام شده از میان ارزهای مرتبط با انتخاب میشود. بصورت پیش فرض، ارز عملیاتی سیستم، در سفارش پر شده است اما میتوان آنرا به ارز دیگری هم تغییر داد.
چه اطلاعاتی در بخش اطلاعات حمل سفارش باید وارد شود؟,در قسمت اطلاعات حمل سفارش اطلاعات زیر وارد می‌شود: تحویل گیرنده، تاریخ تحویل، نشانی تحویل، توضیحات تحویل.
تحویل گیرنده در سفارش فروش به چه صورت انتخاب می‌شود؟,شخصی که قرار است کالا یا خدمت را به نمایندگی از مشتری تحویل بگیرد در این قسمت انتخاب می نماییم. کلیه اشخاصی که از تعریف مشتری جاری، بعنوان تحویل گیرنده انتخاب شده است قابل مشاهده هستند. بصورت پیش فرض، تحویل گیرنده همان مشتری است.
نشانی تحویل در سفارش فروش چگونه انتخاب می‌شود؟,نشانی که قرار است کالا / خدمت در آن تحویل داده شود را از میان 'نشانی های مشتری که بعنوان نشانی تحویل تعریف شده است'، انتخاب می نماییم.
آیا اطلاعات حمل می‌تواند برای هر قلم سفارش متفاوت باشد؟,بله، اطلاعات تحویل در صورت نیاز، می‌تواند به ازای قلم های مختلف سفارش، متفاوت تعریف شود.
چه مراحلی برای ثبت اقلام سفارش پس از تکمیل اطلاعات اصلی انجام می‌شود؟,پس از پر کردن اطلاعات اصلی سفارش، اقلام سفارش را ثبت می نماییم. به ازای هر کالا یا خدمت یک قلم در سفارش ثبت می نماییم. ابتدا دکمه 'ایجاد' را زده تا یک قلم جدید ایجاد شود، سپس کالا یا خدمت مورد نظر را انتخاب می کنیم.
کالا یا خدمتی که در قلم سفارش نمایش داده می‌شود باید چه شرایطی داشته باشد؟,در این لیست کالا/ خدمت هایی قابل مشاهده است که شرایط زیر را داشته باشد: کلیه خدماتی که در شرکت تعریف شده و وضعیت فعال داشته باشند؛ کالاهایی که کارکرد آن در شرکت جاری، قابل فروش بوده و وضعیت فعال داشته باشد. همچنین انبار مرتبط با کالا باید به حوزه فروش فاکتور جاری مرتبط شده باشد.
در صورت انتخاب قلم کالا یا خدمت، واحد سنجش چگونه تعیین می‌شود و آیا امکان تغییر وجود دارد؟,با انتخاب قلم مورد نظر (کالا یا خدمت)، واحد سنجش پیش فرض کالا یا خدمت در قلم پر میشود. در صورت نیاز میتوان از میان واحد سنجش های دیگر مرتبط با قلم، واحد سنجش دیگری را انتخاب کرد.
در صورتی که برای کالا یا خدمت لیست قیمت فعال باشد، فی چگونه تعیین می‌شود و امکان تغییر آن به چه صورت است؟,در صورتیکه لیست قیمت با شرایط سفارش برای کالا/خدمت، تعریف شده و فعال باشد فی فراخوانی شده در غیر اینصورت میتوان آن را بصورت دستی با توجه به ارز انتخابی وارد نمود. اگر فی از لیست قیمت فراخوانی شده باشد در صورتی میتواند توسط کاربر تغییر کند که 'تیک امکان تغییر در اسناد' برای آن قلم در لیست قیمت فعال باشد. همچنین در محدوده تعیین شده در قلم لیست قیمت با توجه به 'حداکثر میزان کاهش' و 'حداکثر میزان افزایش' قابل تغییر توسط کاربر خواهد بود.
در صورتی که مقدار و فی قلم سفارش پر شده باشد، مبلغ چگونه تعیین می‌شود؟,اگر مقدار و فی پر شده باشد، با ضرب این دو در یکدیگر مبلغ، توسط سیستم محاسبه و پر میشود.
در قلم سفارش برای کالا و خدمت وضعیت انتخاب انبار به چه صورت است؟,انبار مرتبط با کالا که به حوزه فروش سفارش جاری هم مرتبط باشد قابل انتخاب خواهد بود. برای خدمت، انبار پر نمیشود.
در صورت نیاز به مشاهده جزییات مبالغ قلم سفارش چه عملی باید انجام شود و چه اطلاعاتی قابل مشاهده است؟,"برای مشاهده جزییات هر قلم، باید در قلم مورد نظر، روی دکمه کلیک نمود تا جزییات مبلغی قلم را به ارز سند و ارز عملیاتی مشاهده نمود. در این قسمت، مبلغ ناخالص قلم, مبلغ کسور قلم، مبلغ اضافات قلم و مبلغ خالص قلم را به ارز سند و ارز عملیاتی مشاهده نمود."
ریز مبلغ اضافات قلم سفارش چگونه قابل مشاهده است؟,با کلیک روی دکمه اضافات، میتوان ریز مبلغ اضافات قلم به ازای مالیات ارزش افزوده و اضافات دیگر مشاهده نمود.
در صورتی که برای هر قلم نیاز به ثبت تاریخ تحویل یا نشانی تحویل متفاوت باشد، چه اقداماتی باید صورت گیرد؟,در جزییات اطلاعات حمل قلم سفارش، این اطلاعات را وارد می نماییم و می‌توان تاریخ تحویل یا نشانی تحویل متفاوتی تعریف نمود.
